,text
1825,"has your health care under the #aca gotten better, worse, or not changed? #obamacare"
1826,team managers  &  join us tomorrow to preview the 54th congressional baseball gamepic.twitter.com/dclljivtd0
1827,"tmrw: , r-in & , d-nc discuss this week's legislative agenda"
1828,#viewercall: veteran who fought in iraq gives his insight on the best strategy to fight #isis  pic.twitter.com/zknpqp94ux
1829,philip gordon breaks down his  piece: the middle east is falling apartamerica isn’t to blame.pic.twitter.com/zalnrbcpcs
1830,. discusses strategy to fight #isis + u.s. transportation & infrastructurepic.twitter.com/jkyshde4j4
1831,. discusses the defense authorization bill debate in the senate & u.s. strategy to fight #isispic.twitter.com/5emzydpdhc
1832,"philip gordon discusses his  piece ""the middle east is falling apart"" & why there is no ""easy fix"" tomorrow  "
1833,tmrw:  on defense authorization bill &  on pres. obama's #isis strategy
1834,2015  national employment & disability survey   #kfsurvey15
1835,alan weil  editor in chief discusses the #scotus case king v. burwell & health insurance subsidies
1836,. discusses this week's legislative agenda in congress including #tpp & defense authorization  
1837,"lee siegel discusses his  op-ed ""why i defaulted on my student loans""  pic.twitter.com/pjidml8e5a"
1838,"""why i defaulted on my student loans""   via "
1839,"""congratulations, class of 2015. you’re the most indebted ever (for now)""   via "
1840,what is your experience with paying off #studentloans?pic.twitter.com/mo67d3z7in
1841,"#viewercall: vincent, a florida tsa officer, believes agency problems stem from poor funding  pic.twitter.com/j9wzrtlhs6"
1842,"chad wolf discusses the funding, training & technology used by #tsa screenerspic.twitter.com/lbxw23zrsl"
1843,"fmr. tsa asst. administrator for security policy, chad wolf, discusses recent tests that found screeners regularly failing to detect weapons"
1844,"""u.s. drug shortages frustrate doctors, patients""   via  "
1845,. discusses his recent  piece examing drug shortages in the u.s. & the impact on patient healthpic.twitter.com/1nguiytaop
1846,. reporter  discusses his recent in-depth piece on the clinton foundationpic.twitter.com/xlsyxucgnb
1847,"""the inside story of how the clintons built a $2 billion global empire""   via  "
1848,states with new voting restrictions since the 2010 election  … via .twitter.com/ptgloxgdjj
1849,how do you think the voting process can be improved?
1850,"""the push to break the two-party 'stranglehold' on presidential debates""   via  "
1851,"frank fahrenkopf, commission on presidential #debates co-chair, talks 2016 general election debates #campaign2016pic.twitter.com/zbfbsxdawg"
1852,#cancer in america: an estimated 1.7m new cases will be diagnosed in 2015   via .twitter.com/gtqupefwch
1853,"""#cancer trials are changing. that could mean faster access to better drugs.""   via  "
1854,dr. james doroshow  discusses precision medicine & advancements in cancer research & treatment.  .twitter.com/rhsjrnn9ws
1855,tomas lopez  talks about legal challenges to statewide restrictions on voter access. #votingrightspic.twitter.com/8wjggyyhpl
1856,"""americans’ views on money in politics""   via  .twitter.com/txy6f4bisk"
1857,"""how jeb bush's presidential announcement will change his money game""  … via  "
1858,what are your ideas to change #campaignfinance laws?
1859,check your vin number to find any open recalls at    #takata
1860,"""may auto sales hit eye-popping 17.8 million sales pace""   via  .twitter.com/8dhtvgm81z"
1861,"""#takata recall shock: replacement airbags must be replaced""   via  "
1862,. washington bureau chief  talks about the recall of #takata airbags found in ~34m cars.pic.twitter.com/rozug808jm
1863,"""undercover #dhs tests find security failures at us airports""   via  #tsa"
1864,"clark kent ervin, former  inspector general & , talks about recent #tsa screening failures.pic.twitter.com/rp5bzxkjoh"
1865,may #jobsreport: 5.5% #unemployment; 280k jobs added   via .twitter.com/wvekji1ulc
1866,". economics reporter  discusses the may #jobsreport, which puts #unemployment at 5.5%.pic.twitter.com/5ghpl1mkuw"
1867,"phoner tom shoop's article, ""opm to send data breach notifications to federal employees next week""  … via "
1868,millennials’ political news habits vs. gen xers and baby boomers   via  .twitter.com/bohiyaq8mj
1869,where do you get your political news?
1870,#viewercall:  explains how fred from pa can best support his transgender son  pic.twitter.com/rwlhhrscnn
1871,"tmrw:  on latest #jobsreport, 's clark kent ervin on #tsa &  on #takata airbag recall"
1872,. executive director  discusses her group's efforts to promote #transgender rights. #lgbtpic.twitter.com/o8nathakwq
1873,"., co-author, ""undercover jihadi,"" discusses how radical islam recruits followers.pic.twitter.com/zrxydtcpom"
1874,.  discusses privacy vs. security in the debate over government data collection. #nsapic.twitter.com/pxbvmqvgtj
1875,".: ""edward snowden: the world says no to surveillance""   via  #nsa"
1876,"""oregon is model for clinton voting-rights push""   via   (h/t ny caller kevin)"
1877,what's the most (or least) important story of the week?
1878,". discusses his book ""undercover jihadi"" & how islamic extremists recruit followers tomorrowpic.twitter.com/fzol2ul2vo"
1879,"tmrw:   on #usafreedomact, privacy v. security &  executive director on transgender rights"
1880,#viewercall: iraq war veteran on why he chooses medical #marijuana over traditional treatments  pic.twitter.com/12xs5enbos
1881,". (r-mt), former #navyseal & #iraqwar veteran, discusses the u.s. strategy against #isis in #iraq.pic.twitter.com/q5xt4fcmlp"
1882,". (d-ca), intelligence cmte. ranking member, discusses #usafreedomact & possible #aumf against #isis.pic.twitter.com/tj1ewjwsuo"
1883,opinion on legalizing #marijuana: 1969-2015   via  .twitter.com/gwri4hzssl
1884,do you support the legalization of #marijuana?pic.twitter.com/wm7hqvngi3
1885,#viewercall:  & his constituent greg debate the importance of #marijuana laws  pic.twitter.com/iuvle8cxoy
1886,icymi:  (r-ky) on #nsa surveillance reform & the signing of the #usafreedomact  pic.twitter.com/rqbann8rob
1887,icymi:  (d-or) on state #marijuana laws  pic.twitter.com/txfvptmqde
1888,. discusses her  cover story on paid family leave  pic.twitter.com/j9peheuctj
1889,. discusses his legislative efforts to promote surveillance reform at #nsa & the patriot actpic.twitter.com/8to0v0fcl2
1890,. (d-or) discusses #marijuana amendments house lawmakers will debate today & cjs spending billpic.twitter.com/zqwigloivy
1891,"yesterday, the #usafreedomact was passed by the senate and signed by the president, ending #nsa bulk data collection. your thoughts?"
1892,"icymi:  (r-ia) on #nsa surveillance, #immigration & iowa's role in 2016 politics  pic.twitter.com/hitt0wdv81"
1893,tmrw:  (d-or) on #marijuana amendments to doj's funding bill &  (r-ky) on #nsa surveillance & the #patriotact
1894,"icymi:  (d-va) on #nsa surveillance debate, #iraq & #isis  pic.twitter.com/qifhsjyrpp"
1895,video: : iowa straw poll in “some danger” and urges bush & huckabee to participate  pic.twitter.com/ijy12vssjf
1896,"#viewercall: dan from illinois supports , says #nsa data collection violates constitution  "
1897,average starting salaries for 2014 college graduates. what was your starting salary?pic.twitter.com/a8snma9mf4
1898,"for the last 30 minutes, we’re having a conversation on wages. what has your salary been over the years? is it enough?"
1899,"rep.  (r-ia) talks future of #nsa, #immigration & iowa's role in 2016 politicspic.twitter.com/zks9zasv7q"
1900,"rep.  discusses debate over nsa surveillance programs, #isis & other foreign policy challengespic.twitter.com/esxcczc05v"
1901,sen.  on nsa: do you think it will help or hurt him in 2016?
1902,". director, michael greenberger, discusses how the federal gov't allocates money for natural disaster reliefpic.twitter.com/wia6hptsgv"
1903,. on the start of #hurricaneseason & how much storm activity to expect this year  pic.twitter.com/ighr2zwcnf
1904,james thurber from  talks recent moves by congress to limit pensions & allowances given to ex-presidentspic.twitter.com/rzgmnnq8oi
1905,we continue our discussion on the #patriotact with  & recap last night’s action on the senate floorpic.twitter.com/6jbegxgfgu
1906,join the conversation and let us know what you think about #senate allowing #patriotact to expire & advancing to replacement.
1907,"#viewercall: lois from richmond, va on relationship building between #police & the community:  pic.twitter.com/jkizn9vsmc"
1908,"mayor of richmond, va , discusses his relationship with the .twitter.com/ci08db1cqo"
1909,"mayor of richmond, va, , hanging out with  chief, alfred durham before going on air.pic.twitter.com/gu9kz8ta86"
1910,"training academy director, capt. harvey powers,walks us through #police #training .twitter.com/yfko2ahh9z"
1911,". chief, alfred durham, discusses his approach to policing & recent police involved shootingspic.twitter.com/jmctfczqmm"
1912,do you trust the police in your community?
1913,icymi:  announced her new foundation following a viewer call on the need for education:   #epa
1914,tmrw: join us for a special show from the  dept. about community trust in #lawenforcement & the #criminaljusticesystem
1915,have you visited a national park this summer? share your #nationalpark visit with us & tweet us your pictures.pic.twitter.com/d3hsrfshvu
1916,"#environmental activist, , discusses #epa response to #colorado river #mining spillpic.twitter.com/hotzozwh3m"
1917,"""why this controversial former cnn host is launching an education news site""   .twitter.com/fdacjtasxj"
1918,".  joins us from nyc to discuss #education reform, #commoncore standards & #quality of #schoolspic.twitter.com/gqrc3mqfue"
1919,what is the quality of your local school?pic.twitter.com/ccx7zryeov
1920,"""where clicks reign, audience is king""   via  .twitter.com/kzgqgvf0yw"
1921,"""peta calls for walter palmer to be ‘hanged’ for killing cecil the lion""   via .twitter.com/g3nevwruvi"
1922,"jeff kerr, general counsel , talks #endangeredspecies & big game #hunting #cecilthelionpic.twitter.com/oem5o0tevy"
1923,"""rick perry’s radical proposal to put wall street in its place""   via .twitter.com/llal9lo5sp"
1924,"""wall street is betting on bush and clinton""   via   "
1925,"""9 ceos paid 800 times more than their workers""   via  .twitter.com/b6971zi4ua"
1926,"., executive editor at capitol forum, talks #economic populism, #income inequality & campaign 2016pic.twitter.com/xbrrxsz9vu"
1927,"""the supreme court redefining marriage is proof we need an article v convention""   .twitter.com/x3jctueaah"
1928,"michael farris, co-founder , discusses grassroots efforts to amend the u.s. #constitutionpic.twitter.com/iqkt70gqks"
1929,.  on the phone talking u.s. #consumer confidence & cost of livingpic.twitter.com/r4tg6ezkr4
1930,cost of living: what is your biggest financial concern?
1931,"""gallup brain: the darkest hours of racial unrest""   via .twitter.com/wbtw5amddo"
1932,"""viewing the watts riots through different eyes""   via  .twitter.com/vgz7mjybd8"
1933,". history & african american studies professor, gerald horne, talks 50th anniversary of 1965 #wattsriotspic.twitter.com/bu7otkswsq"
1934,daniel kalik  joins us this morning to talk #irannucleardealpic.twitter.com/akiatesn43
1935,christopher farrell  talks #hillaryemail & her decision to turn over #private #email serverpic.twitter.com/k2kaffouoz
1936,"""in u.s., 65% favor path to citizenship for illegal immigrants""   via .twitter.com/ej2hkjkggo"
1937,poll: 65% favor legal citizenship for illegal immigrants. your thoughts?
1938,"#viewercall: alicia, formerly from nm, discusses how the #animasriverspill affects residents downstream  "
1939,your thoughts on the early winners and losers of the #2016election?
1940,"""four airline crews report seeing drone near newark airport sunday""   via  "
1941,.  transportation reporter joins us to discuss #drones & how the #faa regulates drone airspacepic.twitter.com/kpqciagzhr
1942,"""erin brockovich: apology isn’t enough; epa must fire people in colorado spill""   via  "
1943,map: #animasriverspill in #colorado and #newmexicopic.twitter.com/jeykh2s91x
1944,.  environmental reporter joins us from denver to discuss the #animasriverspillpic.twitter.com/bmsohyzxvd
1945,what are your thoughts on #donaldtrump's lead in the #gopprimary polls? #2016election
1946,young people in group placements  … via  #fostercarepic.twitter.com/k7ooyx7lu1
1947,".: ""the cost of doing nothing about federal child welfare financing""  … #fostercarepic.twitter.com/ttjsnrooaa"
1948,rob geen  advocacy director talks with us about the u.s. #fostercare systempic.twitter.com/eaqia9cvfg
1949,"when you retire, will #socialsecurity be a major source of income for you?  … via .twitter.com/poimy5sqx8"
1950,#socialsecurity finances: findings of the 2015 trustees report  … via  #ssa80thpic.twitter.com/hvtvexhhhe
1951,.  joins us from pittsburgh to discuss the 80th anniversary of #socialsecurity #celebrate80pic.twitter.com/0wojukhsmu
1952,".'s article ""no, giving more people health insurance doesn’t save money""   via  #healthcare"
1953,.  joins us to discuss her recent column in  about #healthcare & #healthinsurancepic.twitter.com/cwm5dcybay
1954,"""bernie sanders should be rooting like crazy for joe biden to run for president""   via  "
1955,"""democrats split on #biden presidential run""  … via  #campaign2016pic.twitter.com/gtifcv28b9"
1956,"""crunch time for joe biden""  … via   #joebiden"
1957,should vice president #joebiden run for president? #campaign2016 #bidenpic.twitter.com/u43utnl5o1
1958,tmrw:   on possible #joebiden 2016 run;   on #healthcare costs; &   on #ssa80th
1959,"icymi:  on her new book, ""the silencing: how the left is killing free speech""  pic.twitter.com/tepf5f6pso"
1960,"icymi:   on #votingrightsact & his new book, ""give us the ballot""   #vra50pic.twitter.com/r7lrssvtyx"
1961,icymi:   on the #iastatefair & #campaign2016   #isf2015 #dmrsoapboxpic.twitter.com/uznyadnsj8
1962,icymi:   on #hillaryclinton turning over her private email server  pic.twitter.com/vur9rlagbr
1963,".  contributor & author of ""the silencing: how the left is killing free speech"" joins us.pic.twitter.com/dc9nyifwn0"
1964,"., contributing editor  & author of ""give us the ballot,"" discusses the #votingrightsact #vra50pic.twitter.com/b7xv92iazm"
1965,how have the #clintonemails impacted clinton's #2016campaign?
1966,"tmrw:   on #isf2015;   on ""give us the ballot"" #vra50; & ' book ""the silencing"""
1967,"icymi:   ""pentagon’s fight over fighting china""    pic.twitter.com/pij7o8hrec"
1968,icymi:  executive director  on #millennials & #studentdebt   #edupic.twitter.com/5dznj4oj1z
1969,"icymi:   on #donaldtrump's campaign, positions, & poll numbers  pic.twitter.com/nlyzi3eofh"
1970,"""u.s. decides to retaliate against china’s hacking""   via .twitter.com/jr3p4t7utm"
1971,"""the pentagon’s fight over fighting china""  … via  "
1972,.  talks with us about the #pentagon & combating chinapic.twitter.com/wo5bvam55k
1973,". executive director  talks about #millennials, #studentdebt & college affordability.pic.twitter.com/ihr0mggxod"
1974,.  joins us to discuss #donaldtrump's pivot towards policy #2016electionpic.twitter.com/pld9k8crll
1975,who do you think makes the best case on the #irannucleardeal
1976,mt :  theme is based on the 3rd mvmt. of molter's trpt cto. no. 2   from there you're on your own :)
1977,icymi: conservation force chair john jackson on #endangeredspecies & #trophyhunting   #cecilactpic.twitter.com/kwxjszygrt
1978,"icymi: , former mn first lady & , on fetal alcohol spectrum disorders   #fasdpic.twitter.com/a6zdgjvete"
1979,#viewercall: recent college graduate on how she is dealing with #studentloans   #studentdebtpic.twitter.com/kxkiitbqx5
1980,icymi:   on the home affordable modification program   #homeownership #hamppic.twitter.com/ge3ksaom4r
1981,"john jackson, conservation force chairman joins us from new orleans to discuss #endangeredspecies & #biggamehuntingpic.twitter.com/twv2ixjizc"
1982,"susan carlson, minnesota organization on fetal alcohol syndrome, president joins us to discuss new research on faspic.twitter.com/xccmmtrlli"
1983,"""a slack lifeline for drowning homeowners""   via  "
1984,.  joins us to discuss the home affordable modification program #homeownershippic.twitter.com/aeov1yvcpc
1985,what is your experience paying for college? #studentdebt
1986,#viewercall: caller talks tn #legislature laws on #broadband & #communication pacts  pic.twitter.com/hujebpa7gg
1987,". investigation ""wired to fail""   via .twitter.com/620q36plro"
1988,.  talks $3.5b for #broadband coverage to #rural areaspic.twitter.com/pgt8emomoa
1989,"""fox news' history of defending jeb bush's controversial statements""   via "
1990,"""how fox news seized control of the republican primary process""   via   "
1991,.  live from nyc to continue our conversation on media coverage of the presidential campaign so farpic.twitter.com/rrv8mgeuag
1992,"""the media's summer fling with joe biden""   via  .twitter.com/dhnomeb4mi"
1993,"""bozell & graham column: hillary and her roped media herd""   via  .twitter.com/wyre0msrmq"
1994,"""christie rips ‘completely biased’ media avoiding hillary e-mail scandal""   via .twitter.com/2tuigwyuus"
1995,"tim graham, executive editor , discusses #media coverage of the presidential campaign so farpic.twitter.com/569ulob32a"
1996,do presidential candidates need to be politically correct?pic.twitter.com/ftybadpzro
1997,icymi:   on the one year anniversary of #ferguson  pic.twitter.com/ds8awijra0
1998,"""cameras showing cops in action are bringing changes to policing""    .twitter.com/m5sjl0pq33"
1999,eugene o'donnell  live from #chicago to discuss police-community relations one year after #fergusonpic.twitter.com/o4aybx1wh6
2000,"""can the u.s. and china get along?""   via .twitter.com/bagwhsbfes"
2001,robert daly  joins us to talk u.s.-china relations & state visit by the #chinese president next monthpic.twitter.com/jcgcyuisbz
2002,"""don’t forget the workers the recovery is leaving behind""   via  & ben casselmanpic.twitter.com/nytthxvlfd"
2003,"ben casselman, chief economics writer , joins us from nyc to talk #jobs, #wages & #economypic.twitter.com/ulevlic5tm"
2004,"""divide between blacks and whites on police runs deep""    via .twitter.com/wtjldpvkkx"
2005,"""ferguson preps for anniversary of michael brown's death""   via .twitter.com/c9hpecx4ki"
2006,ferguson one year later. what are your thoughts? what has changed since then & what hasn't?
2007,icymi:   on the 2016 presidential race & #gopdebate   #election2016pic.twitter.com/ie4qtviyzf
2008,icymi:   on #childcare cost affecting careers    pic.twitter.com/g62yzln1ee
2009,"icymi:   on the july #jobsreport, which puts #unemployment at 5.3%  pic.twitter.com/ekdyl8zgnm"
2010,icymi:   & nicole austin-hillery  on the #votingrightsact  pic.twitter.com/vylnf92vmr
2011,.  & nicole austin-hillery  discuss the #votingrightsact & its impactpic.twitter.com/ydjzcke3cy
2012,.  joins us to discuss the #gop presidential field's key events thus far #2016electionpic.twitter.com/0oiwconlxy
2013,how much does child care cost?  … via .twitter.com/ftpbsendc8
2014,how does your family influence your job decisions?
2015,voting rates in congressional and presidential elections: 1978-2014   via  #abtnpic.twitter.com/osxjyya4v2
2016,thom file  &   join us to discuss the decrease in voter turnout. #abtnpic.twitter.com/pmogckwl3j
2017,"""hillary spends debate with kim and kanye""  … via   #gopdebatepic.twitter.com/8i5onsrd8c"
2018,"""a foxy, rowdy republican debate""   via   #gopdebate"
2019,"""trump: a mismatch for the gop""   via  "
2020,"""the gop debate, charted word by word""   via  #gopdebatepic.twitter.com/lhppmnvfcu"
2021,who won last night's #gopdebate?pic.twitter.com/joaxbhujc8
2022,friday 9:15am: america by the #'s: voting participation figures.  do you vote: why or why not? slides:  …  #abtn
2023,"#viewercall: gwen from birmingham, al on #civilrights & the importance of young people #voting  pic.twitter.com/eh1hsliwv6"
2024,video: montgomery county police chief tom manger on bystander cell phone videos   .twitter.com/fkphwens0w
2025,"""analysis: what the 10 candidates need to do in the first prime-time debate""   via  "
2026,"""what if trump wins?""   via  "
2027,"""the gop debate: 5 things to watch"" via   via  .twitter.com/dhxcubdp33"
2028,"""the next phase of the g.o.p. race starts now""   via  "
2029,what question would you ask the republican candidates? #gopdebate
2030,#guantanamo: by the numbers   via  #gitmopic.twitter.com/eziysmkrlo
2031,.  joins us from miami to discuss efforts to close #guantanamo baypic.twitter.com/o2blaz1luw
2032,"mass murder with firearms: incidents and victims, 1999-2013  … via .twitter.com/89cnbrri9m"
2033,"tom manger, president of major cities chiefs association joins us to discuss the rising #crime rates across the u.s.pic.twitter.com/z5euju8lxc"
2034,"tom manger, major cities chiefs association president, in the green room before talking about rising crime in cities.pic.twitter.com/q3hirbeeen"
2035,"""donald trump talked politics with bill clinton weeks before launching 2016 bid""   via  "
2036,"""the voting rights act at 50: new threats emerge to landmark law""  … via  "
2037,"""texas id law called breach of voting rights act""    via  .twitter.com/wb4sieo5yo"
2038,"""obama to call for voting rights act restoration on law's anniversary""  … via   #vra50"
2039,today is the 50th anniversary of the #votingrightsact. is the law still needed? #vra50
2040,we're doing a series in sept featuring top faculty members at all the ivy league schools. send us your guest suggestions! #ivyleaguetour
2041,icymi: myron ebell  & jeremy symons  on #climatechange  pic.twitter.com/vrvow1pbpj
2042,icymi: stephen dinan  on congressional productivity  pic.twitter.com/4zwdkz86ky
2043,myron ebell  & jeremy symons  discuss the #obama administration's plan for #climatechangepic.twitter.com/yd7mtafagr
2044,stephen dinan  politics editor joins us to discuss #congress and their productivity this yearpic.twitter.com/ebsvbgclxw
2045,what do you think of the #2016election media coverage so far?
2046,"""who's fighting human trafficking? u.s. releases rankings""   via  .twitter.com/inpzf7we7e"
2047,.  president joins us to discuss the state department's report on #humantrafficking.pic.twitter.com/o5fnw72bhh
2048,.  talks with us about president #obama's new #climatechange regulationspic.twitter.com/wjr9czzeih
2049,joseph mcquaid  new hampshire  president joins us to discuss the #votersfirst forumpic.twitter.com/0hurya7oqo
2050,what was your view of the gop candidates from the #votersfirst forum?
2051,icymi:   on today's upcoming senate debate to defund #plannedparenthood  pic.twitter.com/ayfjbxv9t3
2052,we want to hear from you & what's on your mind this morning. give us a call  #climatechange #alzheimer #medicarepic.twitter.com/lynozwqdg3
2053,"""reaching for a cure: alzheimer’s disease and related dementias research at nih   via .twitter.com/ikvjcczon6"
2054,.  joins us this morning to talk #federal funding for #alzheimer's researchpic.twitter.com/fglilxfyma
2055,"""6 new findings about millennials""   via .twitter.com/uxnd1xunw3"
2056,fmr.  officials gail wilensky & dr. robert berenson talk #medicare's 50th anniversary & how it's working todaypic.twitter.com/j5qtgshdxo
2057,"""gop support grows for hardline planned parenthood strategy""   via   .twitter.com/oourpvtsbj"
2058,should congress cut funding for planned parenthood?pic.twitter.com/atfvsywj3v
2059,"""where rents are eating up a bigger share of income""   via .twitter.com/rcjz3jx5qz"
2060,read  &  recent article here   via 
2061,". joins us this morning to talk #hacking, #cybersecurity & #china's role in recent #data breachespic.twitter.com/5ugspnapyy"
2062,"""presidential polls: how to avoid getting fooled""   via .twitter.com/o5qpvdw9yj"
2063,"""early polls don't mean much. it's still possible to report on them.""   via "
2064,stephen hankin  &   discuss the latest developments in #campaign2016pic.twitter.com/fhrz4npsce
2065,"""u.s. homeownership rate hits 48-year low""    .twitter.com/newq3rhrlj"
2066,"""thirteen percent of u.s. homes with a mortgage have negative equity in q2""   via .twitter.com/jxt3ccvwut"
2067,what is the #housing market like in your community?pic.twitter.com/yikxxmyict
2068,icymi:   on #cecilthelion & big game #hunting laws  pic.twitter.com/liipv185wr
2069,icymi: jon hilsenrath  on the #federalreserve's expected #interestrate hike   #fedpic.twitter.com/huo0zfjsi2
2070,icymi:   on the latest release of #clinton emails  pic.twitter.com/xdh0f970vo
2071,"""republicans' approval of supreme court sinks to 18%""  … via  #scotuspic.twitter.com/0lq5ni9yrx"
2072,c-span poll: #supremecourt key findings  … #scotus |  .twitter.com/x74u85gmun
2073,should there be term limits for the #supremecourt? #scotuspic.twitter.com/dp2keeqn2d
2074,. chief economics correspondent jon hilsenrath talks about the #economic outlook for the u.s. and the #fedpic.twitter.com/ehwcvkthm8
2075,.  joins us to discuss the newest release of #clinton emailspic.twitter.com/svgwwlehgw
2076, - we'll be doing our opening question on monday on #plannedparenthood. tune in from 7-7:45a et.
2077,what are your views on big game #hunting?
2078,icymi:  president john kingston on #oil & #gas prices' effect on the job market  pic.twitter.com/nheisppqxb
2079,icymi:  president gene karpinski on the upcoming release of the #epa #cleanpowerplan  pic.twitter.com/dlz27ndhzi
2080,"icymi: , former  director &  president, on #healthcare spending  pic.twitter.com/hkpap32k6z"
2081,icymi: lisa delpy neirotti () on the financial costs of hosting the #olympics  pic.twitter.com/k265unalcw
2082,total #petroleum and other liquids production - 2014  … via .twitter.com/ozcgakvjvc
2083,"""oil's major problems""  … via   #oil #energypic.twitter.com/90kehcwsas"
2084,. president john kingston joins us from new york to discuss #oil & #gas prices & the u.s. #job marketpic.twitter.com/sg18mm61jk
2085,#electricity emissions in the united states  … via  #epa #cleanpowerplanpic.twitter.com/1zxlao9vcz
2086,. president gene karpinski joins us to talk about the upcoming release of the #epa's #cleanpowerplanpic.twitter.com/dbhlgvjxhx
2087,"national health expenditure projections, 2014–24: spending growth faster than recent trends  … via "
2088,. president  discusses a new report on #healthcare spending and #economicgrowthpic.twitter.com/bfvsjuqmzi
2089,"""not just boston: why no one wants to host the #olympics anymore""   via "
2090,ap-gfk poll: americans show strong support for home #olympics   via 
2091,is it worth the cost of hosting the #olympics? #olympicsdebatepic.twitter.com/krnmmzoz5j
2092,icymi:  (r-nd) on the #keystonexl pipeline & pending #climatechange regulations  pic.twitter.com/lpwy2cf5fc
2093,icymi:  (d-nm) on regulations related to toxic #chemicalsafety standards #tsca  pic.twitter.com/ooyspzws7r
2094,". (d-nm) says “i’m a c-span junkie”  , loves the callers  pic.twitter.com/vfdkpvyai2"
2095,. (r-nd) talks about the #keystonexl pipeline & pending #climatechange rules from the obama admin.pic.twitter.com/4xudugcmfe
2096,h.r.2576 - 114th congress (2015-2016): tsca modernization act of 2015  … via 
2097,s.697 - 114th congress (2015-2016): frank r. lautenberg chemical safety for the 21st century act  …
2098,. (d-nm) talks about efforts to overhaul toxic chemical regulations.pic.twitter.com/twuyvbahz7
2099,what are the top issues you would like to hear about in the #2016election
2100,tmrw:  (d-nm) on chemical safety regulations &  (r-nd) on #energy legislation pending before the senate.
2101,icymi:   on the #wage debate & manufacturing in the south  pic.twitter.com/x7pxdfdi2k
2102,icymi: resident commissioner  (d-pr) on #puertorico's economy and $72b debt  pic.twitter.com/3owpklrssu
2103,icymi:  (r-fl) on congressional review of the #iran nuclear deal   #irandealpic.twitter.com/uuynqb6fq6
2104,#viewercall: #gun owner describes the procedures he went through to purchase his #firearms  pic.twitter.com/zmk4wtpod6
2105,. editor at large  discusses the #wage debate & manufacturing in the #southpic.twitter.com/bkfpvwncfr
2106,resident commissioner  (d-pr) talks about the $72b debt in #puertoricopic.twitter.com/fadpzxzxlb
2107,. (r-fl) joins us to discuss the #irandealpic.twitter.com/ijmkoxbzo8
2108,do you think background checks should be enhanced when buying firearms?
2109,icymi:   on the #affordablecareact following #kingvburwell   #acapic.twitter.com/c3gp2g6mbu
2110,"icymi: , former #transportation secretary &  co-chair, on #highwaytrustfund  pic.twitter.com/wy5whqh7jf"
2111,"""#obamacare, still in the spotlight, gets slight bump""  … via  .twitter.com/oh3bsw6qqm"
2112,.  talks with us about the #affordablecareact in wake of king v. burwellpic.twitter.com/ei8uuwx6oc
2113,"., former #transportation secretary &  co-chair, talks with us about the #highwaytrustfund.pic.twitter.com/yfgkdztbgg"
2114,"""federal highway trust fund faces growing shortfalls"" via .twitter.com/dswi0qmgxm"
2115,"federal, state & local spending on surface transportation from   …pic.twitter.com/4msdfwvx7a"
2116,what are the #transportation and #infrastructure needs in your community?
2117,"""obama administration to unveil major new rules targeting segregation across u.s.""   via  "
2118,.  discusses housing assistance for low-income families & the efficacy of the programpic.twitter.com/vtxos58dra
2119,"""federal-local cooperation on immigration enforcement frayed; chance for improvement exists""   via "
2120,marc rosenblum  discusses #sanctuarycities & u.s. #immigration policypic.twitter.com/9qidu8utrx
2121,"bud wright, exec. director , talks about the #highway trust fund running out of moneypic.twitter.com/hc3e6dlegj"
2122,sen.  criticized #gop #senate leadership at yesterday's #senate meeting. what are your thoughts?pic.twitter.com/tr5cc5w8xs
2123,#icymi: jodi schneider on what the #senate plans on achieving in today's meeting   #highwaybillpic.twitter.com/o1a2hsvzym
2124,#viewercall: cuban-american caller gives his perspective on u.s.-#cuba relations  pic.twitter.com/ixq8mq5avw
2125,". , talks what's next for u.s.-#cuba relations?pic.twitter.com/moltjocqdc"
2126,helena berger  talks 25th anniv. of americans with disabilities act & challenges the disabled community facespic.twitter.com/uxsgfsxwj1
2127,"ryan gallucci, nat'l veterans service deputy director , talks #veterans & #military issuespic.twitter.com/hdctxps8or"
2128,what do you think is the best way to improve public transportation?
2129,tmrw: ryan gallucci  on #veterans #va; helena berger  on 25th anniversary of #ada #ada25; &   on #uscuba
2130,icymi: christopher warshaw  on the most conservative and liberal cities in america  pic.twitter.com/ulyostjw3q
2131,icymi: john siciliano  on current house and senate #energy legislation  pic.twitter.com/sfx7mf7dgd
2132,icymi:   &   on the 5th anniversary of #doddfrank  pic.twitter.com/ijdgp3uu5g
2133,"""conservatives attracted to small towns, rural areas; liberals prefer cities""   via .twitter.com/wbomabmizf"
2134,"""the most liberal and conservative big cities""   via  .twitter.com/9tqn8pcjhp"
2135,is your city liberal or conservative?pic.twitter.com/khoz6d5xd2
2136,john siciliano  discusses current house and senate #energy legislationpic.twitter.com/giksvgt6de
2137,.  &   join us to talk about the 5th anniversary of #doddfrankpic.twitter.com/7hiqiqsc2o
2138,"""hillary clinton’s plan for corporate america""   via  .twitter.com/vi48jlz18k"
2139,"""5 years later, 5 things to know about dodd-frank""   via   #doddfrankpic.twitter.com/adxb91lgr9"
2140,"""view of wall street still suffering despite economy, survey says""   via  "
2141,what are your thoughts on #wallstreet?
2142,tmrw:   &   on 5th anniversary of #doddfrank; john siciliano  on #energy legislation
2143,icymi:   on congressional response to recent #plannedparenthood videos  pic.twitter.com/4y0tqfd3iq
