,text
2437,"as boom ends, corruption backlash could transform latin america   .twitter.com/df8xj7nimj"
2438,22 emirati soldiers were killed in a missile attack in yemen.  on the uae's growing role there:  
2439,free friday: anyone trying to understand latin american politics should pay close attention to its cities. 
2440,tit-for-tat violence on the line of control in kashmir is the new normal for india and pakistan.  
2441,"today's media roundup: chinese navy ships passed through us territorial waters, sri lanka's consensus cabinet, ramadi  "
2442,"balancing act: the contradictions of merkel's germany   our special report, with 9 free articles"
2443,"liberia is quietly approaching a number of precipices, and its tenuous peace is at risk.   "
2444,. on countering the islamic state's brutality: 
2445,"on wpr:  on liberia's growing risk of instability,  on countering isis' brutality  "
2446,ukraine struggles to implement reform while the west is too distracted with other crises to help.  
2447,"balancing act: the contradictions of merkel's germany   our special report, with 9 free articlespic.twitter.com/vtpubnhshn"
2448,the refugee crisis comes to europe’s doorstep    .twitter.com/i2muk1lgbq
2449,"as kenya reshuffles its security team, a look at how its counterterrorism policy stokes extremism:  "
2450,on wpr: thailand-us drift?   post-boom latin america   eu migrant inaction  
2451,france to pay russia $1 billion for canceled mistral deal. background on what the deal means for franco-russian ties:  
2452,"germany assumed a central role in a changing europe, but often seems a reluctant power.  "
2453,listen to 's ellen laipson and  discuss europe's migration crisis.  
2454,"off the radar: france to pay russia $1b for canceled mistral deal, chinese fleet in egypt, algeria-iran ties  "
2455,a planned submarine deal would move thailand significantly closer—perhaps too close—to china.   
2456,renewed fighting between ankara and the pkk could inflame the other major security crisis turkey faces: isis.  
2457,"maternal mortality in the developing world has plummeted since 1990, but is rising in the u.s.  "
2458,"today's media roundup: china announces military cuts, 12 ugandan soldiers killed in somalia, arctic wake-up call  "
2459,protecting syria's culture heritage is necessary to safeguard its future.   
2460,.: failure of iran deal critics offers a lesson in the changing politics of us foreign policy.  
2461,does thailand’s chinese submarine purchase really signal u.s. drift?   by .twitter.com/qtze1txxui
2462,"as boom ends, corruption backlash could transform latin america   by "
2463,"on wpr:  on a corruption backlash that could transform latin america,  on thailand's us drift  "
2464,the eu and us are too distracted by other crises to do anything but maintain the status quo in ukraine.  
2465,fiji's military and government are still closely linked nine years after the coup.  
2466,indian prime minister narendra modi doesn't see pakistan as benignly as his predecessor.  
2467,"women’s empowerment has become a policy issue, but has that led to real changes for women? valerie hudson explains:  "
2468,"kurdish insurgency, islamic state overshadow turkey’s elections   by .twitter.com/7rhqlalgwz"
2469,turkey’s erdogan courts china but has little to show for it   by .twitter.com/4jw3vrmoum
2470,iran deal critics’ pending defeat shows the downsides of hawkishness   by .twitter.com/2gstmvshkw
2471,"cultural heritage is an integral part of syrian national identity, and isis is destroying it.   "
2472,"egypt, china sign deal tied to new capital city. how sisi's economic agenda is built on vague, costly megaprojects:  "
2473,on wpr: turkey-china ties   turkey's twin conflicts   perils of hawkishness  
2474,india continues rafale negotiations with france. background on the indian air force's modernization program.  
2475,"off the radar: mexico delays deepwater oil auction, egypt's deal with china for new capital, india anti-labor reforms  "
2476,charges sought against brazil's former chief-of-staff   more on rousseff’s very bad year:  
2477,renewed fighting between ankara and the pkk could inflame the other major security crisis turkey faces: isis.  
2478,.'s ellen laipson on how gulf states’ inaction heightens europe’s migrant crisis  pic.twitter.com/vz5htvnuqc
2479,"watching erdogan as president, it often feels as if he is still trying to live at the height of his powers in 2011.  "
2480,"girls’ education has expanded globally since 2000, but many still fail to finish school. here's why: "
2481,"today's media roundup: king salman comes to washington, prosecutors close in on guatemala president, uganda gold rush  "
2482,"in ukraine, poroshenko has been forced to walk a thin line between the west and russia.  "
2483,"""turkey is facing multiple, deepening conflicts all at once.""  on isis and the pkk overshadowing elections:  "
2484,it isn’t hard to see why erdogan is courting china. but there's nothing very effective about it.   
2485,.: failure of iran deal critics offers a lesson in the changing politics of us foreign policy.  
2486,"on wpr:  on turkey-china ties,  on pkk insurgency,  on downsides of hawkishness  "
2487,"despite democratic elections last year, there are still signs of the military's influence in fiji's government.  "
2488,tensions between india and pakistan over kashmir show no signs of abating.  
2489,the islamic state is destroying more than syria’s past in palmyra   by .twitter.com/fuplvmoevo
2490,decentralization of power in ukraine is the latest headache for president petro poroshenko.  
2491,leveling the field: a global inventory of gender equality for women  pic.twitter.com/zzowuo9ojt
2492,"as australia's defense minister visits india, how the two country's civil nuclear deal paved the way to expanded ties  "
2493,on wpr: india's defense industry   gulf states' migrant inaction   ukraine  
2494,off the radar: colombia collecting bulk data without warrants; us-russia bilateral deal to combat illegal fishing  
2495,"the us and the eu are doing little to help ease ukraine's deadlock, content to maintain an unsustainable status quo.  "
2496,the evidence is plain & overwhelming: societies that respect women are better off on nearly every outcome imaginable.  
2497,"despite reform pledge, india’s military modernization lags under modi  pic.twitter.com/8b82uxxkif"
2498,free for non-subscribers until friday:  on lebanon's fragile stability and political paralysis  
2499,the un says a satellite image confirms the destruction of palmyra's temple of bel.  on isis' rampage:  
2500,"obama is out to show that despite china’s influence, the u.s. remains a force to be reckoned with in africa.  "
2501,"today's media roundup: lebanese protesters storm ministry over garbage crisis, ghani's 'holy war' against corruption  "
2502,.'s ellen laipson: why are rich arab countries not able or willing to do more for syrian refugees?  
2503,why india still has so much trouble upgrading its military:  
2504,"on wpr: india’s military modernization lags under modi, gulf states’ inaction heightens europe’s migrant crisis  "
2505,a burkina faso court rejected the former ruling party's candidate. more on electoral reforms & a fragile transition:  
2506,"south sudan, drc could be test cases for u.s. influence in africa   by .twitter.com/2d4z0hfwdv"
2507,"when the islamic state destroys ruins in palmyra, it is also trying to destroy a part of syrian national identity.  "
2508,tuareg and jihadi violence rock mali after flawed peace deal   by .twitter.com/t4m3mbqyry
2509,on wpr: mali's flawed peace   us influence in africa   destroying palmyra  
2510,the islamic state is destroying more than syria's past in palmyra   by .twitter.com/fuplvmoevo
2511,lawmakers urge lifting immunity of guatemalan president   background from   
2512,"off the radar: italy's eni finds 'supergiant' natural gas field off egypt, german fm to pakistan, molina's immunity  "
2513,boko haram kills 56 in borno state   on boko haram rending northeastern nigeria’s social fabric:  
2514,economy boosts portuguese government's re-election bid   how portugal staked its steady recovery  
2515,.: persuading the drc's kabila to leave office quietly would be a signal success for obama in africa.  
2516,recent kashmir violence normal part of india-pakistan tit for tats  pic.twitter.com/wn3xhxaqmh
2517,"today's media roundup: myanmar backslides, caste quotas in india come under attack, how the west lost burundi  "
2518,"obama is out to show that despite china’s influence, the u.s. remains a force to be reckoned with in africa.  "
2519,"mali is quickly becoming west africa’s basket case, writes , as a flawed peace deal unravels:  "
2520,"on wpr:  on mali's flawed peace deal,  on test cases for us influence in africa  "
2521,"despite hailing from catalonia, spain's upstart party ciudadanos, “podemos of the right,” is unabashedly anti-catalan. "
2522,brazil's rousseff faces growing calls for her impeachment. a look at the corruption that has plagued her presidency:  
2523,free until friday—how lebanon maintained its fragile stability at the cost of political paralysis:  
2524,. on the islamic state’s use of extreme brutality as part of its strategy:  
2525,"despite occupying opposite ends of spain's political spectrum, upstarts podemos and ciudadanos have much in common.  "
2526,"travel bans to terrorism hot spots are likely to be ineffective and, at worst, counterproductive.   "
2527,"since 2012, shots have been fired at least once every five days along the de facto border in kashmir.  "
2528,can lebanon’s fragile stability hold?  
2529,brazil's rousseff faces growing calls for her impeachment. a look at the corruption that has plagued her presidency:  
2530,students protested government backtracking on free university education in chile. more on bachelet's reform troubles:  
2531,saudi arabia's king salman to visit washington next week. on the saudi power shuffle & us ties    
2532,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  "
2533,the islamic state’s brutality may not be its undoing   .twitter.com/2fmeot1h1c
2534,"despite hailing from catalonia, spain's upstart party ciudadanos, “podemos of the right,” is unabashedly anti-catalan. "
2535,democratic detour: guiding ‘good coups’ back to democracy  pic.twitter.com/knkgjwimbl
2536,on wpr: spain's new political map   isis' brutality   kashmir tit for tat  
2537,"escalating violence in kashmir is normal tit-for-tat behavior for india and pakistan, says 's moeed yusuf  "
2538,"off the radar: colombia, venezuela recall ambassadors, saudi king salman to meet with obama next week, sudan-au row  "
2539,venezuelan president nicolas maduro has found a new scapegoat for his country's problems: colombia.   
2540,upstart parties podemos and ciudadanos redraw spain’s political map  pic.twitter.com/terrzvj95d
2541,"nine years after fiji’s last coup, civil-military relations still blur  pic.twitter.com/llvxpjbebn"
2542,"free friday: as lebanon's trash crisis worsens, revisit 's report on the country's fragile stability.  "
2543,expecting a travel ban to syria to deter individuals from holding extremist views is wishful thinking.   
2544,"today's media roundup: the walls europe is building to keep people out, north korea’s endgame, migrant or refugee?  "
2545,in spain all eyes are on two new political parties that threaten to upend the political establishment.  
2546,"the islamic state uses brutality like criminal gangs, dictators and insurgents have in the past:   "
2547,on wpr: upstarts podemos and ciudadanos upend spanish politics;  on the islamic state's use of brutality  
2548,"""civilian control"" in fiji: a former senior military man is now the civilian in charge of its security forces.  "
2549,why so many countries across asia have drafted or passed laws regulating the work and funding of foreign ngos:  
2550,travel bans to terrorism hot spots won’t deter foreign fighters   by .twitter.com/mendje49wo
2551,"amid border dispute, maduro pins venezuela’s ills on colombia   by .twitter.com/vepdqwhx09"
2552,might some coups actually be good for democracy?  
2553,some eu leaders are calling for the end of the free movement of people. more on the challenges of the migrant crisis:  
2554,saudi arabia records 15 mers virus deaths in a week   on the weak saudi public health system:  
2555,on wpr: travel bans to syria and iraq   maduro's scapegoat   post-coup fiji  
2556,civil-military relations still blur in fiji nine years after its coup.  
2557,"off the radar: eu free movement put into question, china's air, sea drills in east china sea, mers deaths in saudi  "
2558,kabila signs legislation for elections    on the next battle for congo’s future  
2559,"colombian commentators started referring to maduro as the venezuelan donald trump, a stinging insult.   "
2560,free for non-subscribers until tomorrow: what's next for european social democracy?  
2561,"a number of asian democracies, some more ostensibly democratic than others, have joined the anti-ngo carousel  "
2562,"today's media roundup: china's woes undermine xi's power play, the dangerous us bargain with turkey, tsipras' gamble  "
2563,why travel bans to terrorism hot spots won’t deter foreign fighters:   
2564,embattled venezuelan president nicolas maduro has found a scapegoat for his country's ills: neighboring colombia.  
2565,"on wpr:  on why travel bans won't stop foreign fighters,  on maduro's new scapegoat  "
2566,"from china to india, states risk unrest with ngo crackdown   by .twitter.com/dp5d2hn0ts"
2567,. on the alarming spate of efforts by governments across asia to clamp down on ngos:  
2568,"some coups can be democratic, argues clayton thyne, and shouldn’t be condemned:  "
2569,israel’s least bad options the day after the iran deal  pic.twitter.com/cibo1bfqgf
2570,. on u.s. politicians still failing to grasp the mistakes made in iraq and the limits of american power:  
2571,on wpr: israel after the iran deal   lessons of iraq   asian ngo crackdown  
2572,". on why the crackdown on ngos across asia could end up weakening, not strengthening, ruling parties:  "
2573,"off the radar: hungary's army to secure southern border against refugees, pakistan-kazakhstan trade ties, eln peace  "
2574,putin said russia will build a nuclear plant in egypt. how russia became the nuclear wal-mart of the middle east:  
2575,philippines seeks us help to protect troops in disputed sea    it's also modernizing its navy:  
2576,free until friday: what's behind social democracy’s slide in europe over the past decade?  
2577,"it's not an inspiring national vision, but israel’s most likely strategy after the iran deal is hunkering down.  "
2578,the conventional wisdom that all coups are bad and must be curtailed is wrong.  
2579,"today's media roundup: hezbollah throws weight behind lebanon protests, more communal violence in western india  "
2580,why gop presidential candidates are missing the larger lessons of what went wrong in iraq:   by 
2581,israel will face three primary challenges in the middle east after the iran deal.  
2582,"on wpr: chuck freilich on israel's least bad options after the iran deal,  on ignoring lessons of iraq  "
2583,democratic detour: guiding ‘good coups’ back to democracy  pic.twitter.com/fd3tuuzab1
2584,"the canceled sale of french mistral warships to russia continues to be a drawn-out, politically fraught ordeal.  "
2585,"while so much focus is on the islamic state in iraq, abadi is getting needed governance reforms done in baghdad.  "
2586,from cairo to cape town: africa’s huge tripartite free trade deal  pic.twitter.com/f51ftby3vq
2587,are coups bad for democracy? not always.  
2588,on wpr: africa's huge free trade deal   reform in baghdad   'good coups'  
2589,"off the radar: india, egypt to boost security ties; china, north korea to open border trade zone; renzi's reforms  "
2590,guatemala's ex-dictator could stand trial again for crimes against humanity. more on the rule of law in guatemala:  
2591,"coups aren’t always bad for democracy. lessons from mauritania, honduras, egypt and more:  "
2592,iraq’s future is about much more than the islamic state   by 's ellen laipsonpic.twitter.com/zflp9nj6ci
2593,might some coups actually be good for democracy?  
2594,"despite an agreement to do so, the eu has made little progress on joint counterterrorism measures and data sharing.  "
2595,today's media roundup: oil price drops raise fears of unrest from iraq to russia; anti-refugee violence in germany  
2596,"it’s not too late to support the push and pull of democratization in iraq, writes 's ellen laipson  "
2597,"26 countries, 626 million people, 58% of the continent's entire gdp—africa's bold tripartite free trade area "
2598,"on wpr: africa's huge tripartite free trade deal, 's ellen laipson on abadi's reforms in iraq  "
2599,france is trying to maintain economic ties with russia while raising the cost for moscow's meddling in ukraine.  
2600,the tpp could upend central america's labor market and disrupt u.s. development plans in the region.   
2601,"in familiar move, u.n. recycles old proposals to end syria’s war   by .twitter.com/j9xrzfajq3"
2602,"after clashes, lebanon protesters postponed demonstrations today   more from   "
2603,on wpr: tpp & central america   old un plans in syria   french train attack  
2604,"regional counterterrorism cooperation is expanding in europe, southeast asia and north africa, but is it enough?  "
2605,"off the radar: guatemala president won't resign, denies scandal involvement; german fm to iran in october  "
2606,nigerian army chief escapes boko haram ambush   more on boko haram's reach in northern nigeria  
2607,the key premise of the chinese economy—that the government is always in control—has been rocked to the core.  
2608,how the tpp could disrupt u.s. aid plans in central america   by .twitter.com/9qw4sz77mi
2609,"free until friday: the future of center-left politics in europe, and ways to stem the left’s demise:  "
2610,"today's media roundup: us, turkey to launch anti-isis operation, cuba dissidents buoyed, europe’s migration paralysis  "
2611,the security council recycled old proposals to end syria's war and sold it as a minor breakthrough.   
2612,how the trans-pacific partnership could unintentionally impede central america's economic development:   
2613,"on wpr:  on tpp's adverse impact in central america,  on reviving old un proposals in syria  "
2614,a case can be made that today america is asking its army to do too much.  
2615,the risks and rewards of the global travel industry  pic.twitter.com/msgfzvvvkf
2616,what's next for european social democracy?  
2617,social democracy has been fighting a losing battle since the global opening that followed the cold war.  
2618,revolutionary drift: power and pragmatism in ortega’s nicaragua   by .twitter.com/wtrr9rzjtk
2619,the biggest obstacle to fully normalizing u.s. relations with cuba is congress.  
2620,"our country report on nicaragua, covering its foreign policy, economy and ortega's consolidation of power:  "
2621,getting to maybe: next steps in normalizing u.s.-cuba relations   by .twitter.com/yfn76bjmlb
2622,america’s future national leaders may face disaster caused directly by asking the army to do too much.  
2623,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  "
2624,depleted capital: the state of european social democracy  pic.twitter.com/gkxmjxzhue
2625,is america asking its army to do too much?   .twitter.com/okrghrulmg
2626,"as intelligence evolves, is the u.s. getting smarter about it?   ’s ellen laipsonpic.twitter.com/2fnhemu7lf"
2627,the next stop for obama’s diplomatic outreach: venezuela.   
2628,myanmar’s once-promising democratic aspirations could be delayed yet again.  pic.twitter.com/3ur4e7jpt9
2629,. and  on the obstacles ahead in europe's race to trade with post-sanctions iran: 
2630,"free friday: as the british labour party debates its future, how can european social democracy reverse its decline?  "
2631,the danger of america asking its army to do too much   by .twitter.com/bthsd95ph2
2632,"wpr's  on the war on culture in syria & its latest casualty: 83-year-old ""mr. palmyra""  … "
2633,"today's media roundup: consequences of the global oil bust, erdogan: turkish elections in november, taliban escalate  "
2634, sparked by this  piece on ad-blockers and online tracking tools:  …
2635,"wpr's publisher  on transparency with online tracking tools and being supported by readers, not ads:  …"
2636,is america asking its army to do too much?   .twitter.com/okrghrulmg
2637,"while the iranian economy was severely affected by the sanctions regime, it was not crippled.    "
2638,"as celebrity pundits rise, policy debates have dumbed down, and complexity and ambiguity have faded away.  "
2639,free this week: 4 scenarios in ukraine that will determine the future shape of eastern europe.  
2640,"corruption and mismanagement are systemic problems for iran's economy, and sanctions in some ways accentuated them.  "
2641,the prospect of constitutional reform could be in jeopardy in myanmar.  
2642,. on new lines of communication opening up between the u.s. and venezuela:  
2643,the obstacles ahead in europe’s race to trade with post-sanctions iran    .twitter.com/fvbtv3zh65
2644,"japan makes three: india, u.s. trilateralize malabar naval drills   .twitter.com/ghl9tyvlvt"
2645,"today's media roundup: isis car bombing in cairo, migrant smuggling booming in niger, the authoritarian temptation  "
2646,. and  on the obstacles ahead in europe's race to trade with post-sanctions iran: 
2647,"obama: “the only certainty in war is human suffering, uncertain costs, unintended consequences.”  "
2648,the next stop for obama's diplomatic outreach: venezuela.   
2649,"on wpr: in light of 's 2015 index release, a global survey of efforts to end corruption  "
2650,"on wpr: the distorted isis threat  , georgia's energy politics  "
2651,"kazakhstan has used energy windfalls to tackle poverty, but infrastructure investments are still needed.  "
2652,georgia aims to diversify its energy sources—surprisingly with russian gas   .twitter.com/izmitew6w3
2653,"from indonesia to guatemala, corruption is stoking outrage and swaying electoral outcomes. but is reform possible?  "
2654,u.s. presidential campaign is islamic state’s latest victim   by .twitter.com/okmxnuze5s
2655,"off the radar: mexico legalizes gay marriage in jalisco state, car election delayed, qatari emir shakes up cabinet  "
2656,"on the podcast  and wpr's judah grunstein discuss iran, china's drones and benin elections:  "
2657,"amid a government crackdown and threats from armed groups, colombia's miners are being squeezed from all sides:  "
2658,"as fighting picks up in mozambique, thousands are fleeing. for context, check out wpr's report:  "
2659,"saudi authorities have accepted that it might take time for oil markets to rebound, and they're planning accordingly  "
2660,how could such a minor threat to americans be the most important issue for picking a president?   
2661,"media roundup: china pushes for afghan peace talks, french justice minister resigns, egypt deepens crackdown  "
2662,. on georgia's efforts to diversify its energy sources—surprisingly with russian gas:  
2663,"today on wpr:  on trumped-up campaign trail threats,  on georgia's interest in russian gas  "
2664,"colombia's illegal miners face a government crackdown and pressure from armed groups, threatening their livelihoods  "
2665,. writes that el salvador's murder epidemic reveals the paradox of peacebuilding  
2666,can saudi arabia shift from a patrimonial to an entrepreneurial society?  
2667,more salvadorans have left el salvador since the end of its 12-year civil war in 1992 than during it.   
2668,lengthy oil slump could force saudi arabia’s hand on economic reforms  pic.twitter.com/hy9wlccno9
2669,"despite efforts to diversity, oil and gas remain the engine of kazakhstan's economy  "
2670,"on wpr: saudi arabia's response to the oil slump  , a grim outlook for colombia's gold-miners  "
2671,malaysia is quietly working on a regional approach to chinese aggression in the south china sea  
2672,"off the radar: croatia names new government, eu opens counterterrorism center, kenya troops pull out of somali town  "
2673,"reporting from colombia,  writes that colombia's gold miners are being squeezed from all directions:  "
2674,saudi authorities have accepted the reality that oil markets may not recover for three or four years.  
2675,"on the podcast  and wpr's judah grunstein discuss iran, china's drones and youth in senegal:  "
2676,"mozambique's rival factions made peace more than 20 years ago. but today, tensions are threatening that stability.  "
2677,congo's ruling party gave longtime president sassou the green light to run again. more from   
2678,".: after the 'boom years,' azerbaijan is paying the price of its dependency on energy revenue.  "
2679,what washington can learn from robert gates:  
2680,"media roundup: 100 arrests over saudi embassy attack, brazil deploys army to fight zika, protests escalate in greece  "
2681,el salvador’s murder epidemic and the paradox of peacebuilding success   .twitter.com/buyryicotx
2682,today on wpr: 's ellen laipson on gates' leadership approach  on peacebuilding in el salvador  
2683,"in egypt, police quashed most of the protests around the uprising's anniversary. what's behind the crackdown?  "
2684,.: xi's visit to saudi arabia and iran shows the risks of china's 'long-game' in the middle east  
2685,from dakar: senegal's hip-hop artists are mobilizing youth to voice their grievances publicly and without fear.  
2686,.: ‘fake’ syria peace process still worth it for u.s. and russia  pic.twitter.com/ikhkn6amzo
2687,can china win its 'long game' in the middle east?   
2688,"mozambique's rival factions made peace more than 20 years ago. but today, tensions are threatening that stability.  "
2689,"check out wpr's series on corruption, with a look at ukraine, kenya, honduras and more  "
2690,"china hopes that under its economic leadership, middle east countries will put trade and profit ahead of politics.  "
2691,"off the radar: poles protest new surveillance law, bouteflika dissolves army-linked intel agency, car run-off  "
2692,"after ‘wasted’ boom years, azerbaijan pays the price of its energy-revenue dependency  "
2693,washington is urging au leaders to sway burundi on peacekeepers. but  says that could carry high risks  
2694,a crackdown preceded the anniversary of egypt's uprising. analysis from :  
2695,thousands are protesting cuts to education in morocco. more from  on failed reforms:   
2696,"on the podcast  and wpr's judah grunstein discuss iran, china's drones and benin elections. listen here  "
2697,"tensions are rising in mozambique, prompting citizens to flee. wpr's report puts today's instability in context:  "
2698,"media roundup: upheaval in haiti, portugal elects center-right president, suicide attacks kill dozens in cameroon  "
2699,"making peace in syria may be out of reach. faking a peace process is still just doable, writes   "
2700,"xi’s saudi, iran visits show risks of china’s ‘long game’ in the middle east   .twitter.com/n80mmiaxwt"
2701,"today on wpr:  on the syria peace process,  on china's ""long game"" in the middle east  "
2702,china is deepening its engagement in iran now that sanctions are lifted. more on iran's ties outside the middle east  
2703,egypt is cracking down ahead of the uprising's jan. 25 anniversary:  
2704,"for an on-the-ground look at the political role of senegal's hip-hop artists, check out wpr's latest podcast:  "
2705,"amid impeachment saga, will 2016 be another lost year for brazil? analysis from   "
2706,.: why diplomatic talks to end syria's civil war will fail -- again  
2707,"erdogan's crackdown on the press is alarming, but it's in continuity with turkish history, writes   "
2708,"long considered a postwar success story, political tensions are undermining mozambique's tenuous stability.  "
2709,"a new chapter could begin for iranian foreign policy, with implications for its ties with china, venezuela and cuba  "
2710,refugee flows have dominated the eu's agenda. but the next challenge will be integrating those who stay. 
2711,"on wpr's latest podcast,  discusses the implementation of the iran deal, hip-hop in senegal and more:  "
2712,"mozambique's war is over, but political tensions are threatening two decades of progress.  "
2713,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  "
2714,"in senegal, hip-hop isn't just music, it's a driver of youth activism. an on-the-ground report from dakar: "
2715,"check out wpr's latest podcast, in which  discusses hip-hop and youth activism in senegal  "
2716,"anyone expecting a new era in us-iran relations will have to wait for that to materialize, writes   "
2717,"amid impeachment saga, will 2016 be another lost year for brazil?   by .twitter.com/dyapwh8ffu"
2718,biden admonished turkey over its media crackdown. more from  on the history of press freedom in turkey  
2719,"while claiming reagan’s mantle, none of the gop candidates seem interested in emulating his strategy.   "
2720,"brazil's economy shed 1.5 million payroll jobs in 2015, the highest jobless rate since 2012. what will 2016 bring?  "
2721,"on this week's trend lines podcast,  discusses hip-hop as a vehicle for youth activism in senegal: "
2722,south africa's zuma is criticized for his davos panel no-show. more from  on economic governance:  
2723,mounting political tensions in mozambique are threatening the country's shaky peace settlement.  
2724,"whether or not rousseff is impeached, the outlook for brazil isn't good.   "
2725,".: for gop candidates, reagan emulation stops with his national security policypic.twitter.com/oobmpxorcf"
2726,"media roundup: u.s. presses for haiti runoff, deadly siege in mogadishu, tunisia imposes nationwide curfew  "
2727,"today on wpr:  on the gop's reagan emulation,  on rousseff's impeachment saga  "
2728,"a new chapter could begin for iranian foreign policy, with implications for its ties with china, venezuela and cuba  "
2729,what does turnbull's u.s. visit say about bilateral ties and australia's middle east policy?  
2730,"israel is strengthening its links with asia as its ties with europe continue to fray, writes   "
2731,economic challenges dominate benin’s wide-open presidential race   by .twitter.com/osftuz8ics
2732,what does turnbull's u.s. visit say about bilateral ties and australia's middle east policy?  
2733,political tensions in mozambique are testing the tenuous stability that has held since the civil war ended in 1992.  
2734,"in senegal, hip-hop has emerged as a political force to be reckoned with.  "
2735,"on this week's trend lines podcast: taiwan's election, comfort women, europe's refugee crisis and more  "
2736,"on wpr: boko haram's persistence  , israel-asia ties  , benin's election  "
2737,"as iran's global positioning shifts, its relations outside the middle east are in flux, writes   "
2738,"off the radar: protests in moldova, china signs $18b investment deal with egypt, haiti runoff could be postponed  "
2739,"despite being driven from much of its territory, boko haram is still a serious threat in nigeria.   "
2740,"long considered a postwar success story, political tensions are undermining mozambique's tenuous stability.  "
2741,"diplomatic talks have consistently failed to end syria's war, and they will again, writes ://wpr.vu/xn4vg "
2742,anyone expecting a new era in us-iran relations will probably have to wait quite a while for that to materialize.  
2743,"australia has become a key u.s. security partner, and turnbull's visit to washington reinforces ties  "
2744,"benin's presidential election next month is wide-open, and the race is dominated by the economy:   "
2745,"despite nigeria's claims, boko haram is down, but not out, says   pic.twitter.com/6aivdcwdsc"
2746,"media roundup: labor unrest in juarez, kosovo serb politician sentenced to 9 years, police killed in tunisia protest  "
2747,.: israel strengthens asia links as european ties fray  pic.twitter.com/3ourlqtedu
2748,"today on wpr:  on warming israel-india ties,  on benin's wide-open presidential race  "
2749,the hip-hop scene in senegal is about more than just music -- it's a vehicle for political activism.  
2750,malaysia is quietly working on a regional approach to chinese aggression in the south china sea  
2751,lyrical protest: hip-hop and youth activism in senegal  pic.twitter.com/f6lfasewsa
2752,trouble brews in bulgaria after botched referendum and judicial reform   .twitter.com/kidos9ffkp
2753,anyone expecting a new era in us-iran relations will probably have to wait quite a while for that to materialize.  
2754,shifts in iran's ties with the west are putting its foreign relations in flux:  
2755,"on wpr: australia-u.s. ties, bulgaria's botched referendum, managing expectations on u.s.-iran relations  "
2756,"el-sissi is cracking down ahead of the anniversary of egypt's uprising, writes   "
2757,turnbull's washington visit reinforces australia-u.s. ties  pic.twitter.com/6nn9giqsuh
2758,"off the radar: colombia peace talks advance, china wins appeal in eu dispute, curfew declared amid tunisia protests  "
2759,"in senegal, hip-hop has empowered youth to speak out against the government and rampant unemployment.  "
2760,"in the near term, things are just as likely to go south between iran and the us as they are to improve.   "
2761,bulgaria is plagued by widespread corruption and vote-rigging in nearly every election.   
2762,"it's an important time for iran's foreign relations, particularly outside of the middle east, says   "
2763,china has become a leading exporter of armed drones.  pic.twitter.com/y3m03jzdmc
2764,many bulgarians say their country’s democracy is in shambles.   
2765,".: despite nuclear deal, managing expectations still key for u.s.-iran relations  pic.twitter.com/lhpzskua5k"
2766,"media roundup: u.s. weighs tighter north korea sanctions, taliban attack in pakistan, vietnam-china oil rig tensions  "
2767,today on wpr:  on managing expectations for u.s.-iran ties  on bulgaria's botched referendum  
2768,senegal's hip-hop artists are empowering youth to publicly criticize government policy.  
2769,"diplomatic talks won't end syria's war, writes   "
2770,"the u.s. is losing the war of ideas against transnational extremism, says   "
2771,"macri has an opportunity to fix argentina's foreign policy, says   "
2772,"as iran's global positioning shifts, its alliances beyond the middle east could change, writes   "
2773,why diplomatic talks to end syria’s civil war will fail—again   .twitter.com/ttch9w3hxv
2774,"with sanctions lifted, will iran seek engagement or confrontation?   by 's ellen laipson"
2775,china is suddenly a leading exporter of armed drones  
2776,.: can the great powers maintain their grasp on global affairs?  
2777,"on wpr: iran's global ties  , rap in senegal  , syria's doomed diplomacy  "
2778,"kazakhstan has used energy windfalls to tackle poverty, but infrastructure investments are still needed  "
2779,"for iran's relations beyond the middle east, a moment of flux, by   "
2780,"off the radar: venezuela reopens colombia border, mexico-saudi trade deals, guinea bissau's government in disarray  "
2781,why did slovakia take the eu to court over its refugee-resettlement plan?  
2782,"on the latest trend lines podcast: taiwan elections, zimbabwe's leadership, europe's refugee crisis and more  "
2783,senegal's hip-hop artists are playing a major role in mobilizing youth to demand political change.  
2784,"the u.s. is invested in a diplomatic track in syria that has been oversold, writes   "
2785,malaysia is quietly working on a regional approach to chinese aggression in the south china sea  
2786,"as the eu scrambles to accept asylum-seekers, the bigger issue of reintegration looms, says 's   "
2787,egypt's parliament just endorsed a controversial counterterrorism law. more on the government's crackdown:  
2788,"with sanctions lifted, will iran seek engagement or confrontation?  pic.twitter.com/kumd2brsyx"
2789,. on why syria talks are set up to fail—again:  
2790,"today on wpr: iran's post-sanctions choice  , why diplomatic talks won't end syria's war  "
2791,"media roundup: imf cuts global growth outlook, pre-election unrest in haiti, israel steps up home demolitions  "
2792,china is suddenly a leading exporter of armed drones  pic.twitter.com/ln1phytjjb
2793,egypt's el-sissi is cracking down ahead of the uprising's anniversary.  explains why:  
2794,"today's transnational extremism is the dark side of globalization, says   "
2795,"rather than integrating refugees, many european governments have encouraged xenophobia, writes ://wpr.vu/x84el "
2796,how can macri fix argentina's foreign policy files? from   
2797,china is suddenly a leading exporter of armed drones  pic.twitter.com/uqlv0o4zdd
