,text
2343,"“did she, like me, always want to be or think of herself as a boy?” a trans man finds a place in #history   #longreads"
2344,"in recent weeks, modi has suffered blow after blow to his domestic policy agenda #india "
2345,"on september 24, narendra modi arrives in america for a six-day visit. at ,  explores:  "
2346,is the honeymoon over for narendra modi?  
2347,"india’s modi may be taking the world by storm, but he is suffering major setbacks at home  pic.twitter.com/k5jp0cwrfw"
2348,"from 1981, our own  speaks with pope john paul ii   #throwbackthursday #tbtpic.twitter.com/9lz9bm7onv"
2349,daly: “the problem is not that the u.s. and #china don’t understand each other; we understand all too well”  
2350,drug cartels look to add the illegal wildlife trade as yet another facet of their smuggling empires  
2351,"in #italy, xenophobia is on the rise, and it channels a general unrest:  "
2352,"“dark clouds are hanging over this week's state visit by chinese president xi jinping,” writes stapleton roy:  "
2353,“the scene along italy’s coastline looks like 1940 evacuation of dunkirk”  
2354,5 reasons we need to focus on the us-china relationship:  
2355,wildlife trafficking can be broken down into two parts: trade in live animals and trade in animal parts  
2356,the refugees pouring into europe from the middle east are facing a cold welcome in italy:  
2357,"in italy, a wilting economy and a bleak future are hardly conducive to hospitality for refugees and immigrants  "
2358,"in recent years, cartels have used exotic animals as more than just showy displays of wealth:  "
2359,“obama and xi can’t change the fact that the united states and #china are now long-term strategic competitors”  
2360,how to make africa less corrupt:  
2361,"in italy, right-wing parties have spearheaded an anti-migrant revolt  "
2362,"war makes victims of children, even those who survive  "
2363,“the harsh reality is that #wildlife crime remains a low priority for most mainstream law enforcement agencies”  
2364,xi's state visit will involve both substance and ceremony:   #china
2365,unwelcome: why is cosmopolitan italy so anti-immigrant?  
2366,guardian of the dispossessed: an economic dissident in modern india    #longreadspic.twitter.com/0ltpvdupar
2367,“we cannot give up on what is arguably the most important bilateral relationship in the world”   #china
2368,"in the illicit economy, the exotic wildlife trade trumped only by drug trafficking and arms smuggling in its size "
2369,“chinese see the united states as a declining hegemon whose true intention is to contain #china’s just rise”  
2370,"even among italy's moderates, many watch the human wave of refugees & migrants with distrust  "
2371,how can washington manage sustainable strategic competition with #china?  
2372,"in comparison to other trafficking trades, the illegal wildlife business has managed to mostly avoid public scrutiny  "
2373,"the more that  appears to eschew power, the more authority he appears to acquire   #popeindc"
2374,xi jinping's visit: why it matters  
2375,"with international law enforcement focused on drugs and arms, cartels have turned their focus to wildlife smuggling  "
2376,"sino-american conflict is not inevitable, writes 's stapleton roy    #china"
2377,"pope john paul ii ""was probably seen by more people in person than anyone in history,"" writes   "
2378,"the tragedy of child soldiers has existed for as long as war, but their use and exploitation by isis is without rival  "
2379,drug cartels turn to a new source of income: exotic animals  
2380,"the standardized testing craze and backlash brings to mind a forgotten masterpiece, 1958’s ""rise of the meritocracy""  "
2381,"young italians are fleeing in droves to britain, germany, and the united states:  "
2382,italy's current anti-migrant fervor “feeds on a strain of racism that has infected italian politics for decades”  
2383,"in italy, xenophobia channels anger over a withering economy and anxiety about the country's future:  "
2384,"in italy, where 50,000 migrants have arrived in 2015 alone, anti-migrant feelings are running dangerously high  "
2385,pablo escobar's hippos can still be found roaming the colombian wilderness 
2386,"along italy's coastline, the scene is chaotic and with no end in sight  "
2387,"in the ostentatious world of drug cartels, exotic animals have become a status symbol — and a source of income  "
2388,how the pope flies: memories across four continents with john paul ii  
2389,"for cartels, wildlife smuggling is high reward and almost no risk:  "
2390,"""strong political leadership is essential to curbing #corruption,"" writes robert rotberg:  "
2391,“both nations claim the moral high ground and both seem to believe that all fault lies on the opposite side”   #china
2392,"the papacy “is an impossible balancing act between the divine and the human,” writes robin wright:   #popeindc"
2393,#cuba has historically been the catholic church's weakest country in latin america  
2394,"remarkably, three popes have visited cuba in the last 17 years  "
2395,the pope in cuba: what does it mean?  
2396,“what’s needed now is long-term messaging at a short summit.” 's robert daly on xi's visit:  
2397,daly: “the core interests of #china and the us are incompatible when it comes to the #southchinasea”  
2398,will xi's us visit tackle thorny issues? 's daly discusses with :  
2399,"a #cybersecurity deal between the us and #china? don't bet on it, says robert daly:  "
2400,"one way obama can please #china during xi's visit? call it a ""great power relationship.""  pic.twitter.com/89ep5tjntn"
2401,"amid growing friction with the us, #china's president xi jinping embarks on a six-day state visit to america  "
2402,daly: a new superpower relationship between #china and the us means avoiding treating each other with hostility  
2403,"“whatever decisions congress and #immigration officials make, young men and women will continue to ride la bestia”  "
2404,it’s hard to measure the number of individuals & organization that support the unaccompanied minor migrant   #longreads
2405,“they continue to cross the border in hopes of a better life”   #longreads #immigration
2406,coming to america and coming of age   #immigration #longreadspic.twitter.com/qdi6rbhi2o
2407,"“i love soccer,” nelson says. “when i play, i’m not thinking about anything else.” teenaged, undocumented & alone:  "
2408,the boys shared more than their love for soccer: both were unaccompanied teenage immigrants and had ridden la bestia  
2409,"""right now, with the wages he makes, nelson is not saving any money to send back to honduras.”   #immigration"
2410,he lives with strangers and could be thrown out at any moment. he has no safety net.   #longreads #immigration
2411,"life as an unaccompanied, undocumented, 19-year-old high schooler:   #longreadspic.twitter.com/iuwlcii9ra"
2412,"today, thousands of undocumented kids are waiting to learn whether they’ll be allowed to stay in the us   #immigration"
2413,"he escaped violence in honduras, entering the us illegally. now, he faces high school, work, and #immigration court.  "
2414,"“i had suffered a lot in mexico, and with u.s. #immigration i felt protected”   #longreads"
2415,"an unaccompanied, undocumented, teenager on the trek to the us border:   #longreadspic.twitter.com/kr2yob7ogt"
2416,"“when immigration caught me, i was happy. i had suffered a lot in mexico and with u.s. #immigration i felt protected”  "
2417,“nelson’s family knew he was going to leave.” life as a teenaged undocumented immigrant:   #longreads
2418,“i had to hold onto something on the train so i wouldn’t fall because it was so shaky and cold.” surviving la bestia:  
2419,jimmy morales used to do blackface comedy. he’s now poised to be guatemala’s president.  
2420,are the u.s. and russia now on the same page about #syria? 
2421,"left unchecked, a regrouped taliban could, over time, again pose a deep threat to #pakistan  pic.twitter.com/6krlifo2pn"
2422,"“‘globalization is just another word for western hegemony,’ manam sighs.”  "
2423,“we need to inhabit the relics of the world because they are all that we can touch of an unseizable force”   #longreads
2424,“the principal issue over which obama and netanyahu have fought may actually bring them closer together now.”  
2425,"lady hester did not find gold. instead, she found a headless marble statue 18 feet underground:   #history"
2426,an afghan prison break that shouldn't surprise anyone:   #afghanistan
2427,india's new economy has disproportionately benefitted the already-privileged   #longreadspic.twitter.com/mlshie7ic5
2428,guatemala sets pace in corruption fight  
2429,“what manam lacks in mobility he compensates for in energy.” the life of a labor organizer in a globalizing #india:  
2430,"“i’ve never been to palmyra, but i feel as if i have. i’ve been there countless times in my mind”   #syria #longreads"
2431,an indian labor organizer in the age of globalization:   #longreadspic.twitter.com/uruj3afhdx
2432,new trade rules are seen by some as the cause of an epidemic of suicides by farmers in #india:  
2433,it’s unsurprising that the taliban could make a prison break with almost no resistance from afghan security forces  
2434,"netanyahu hates the #irandeal, but he needs to show that his fight with obama, while a loss, was still worthwhile:  "
2435,the u.s.-israeli relationship may actually improve in the months remaining in obama's term. aaron miller explains:  
2436,"for india’s farmers, the debt acquired in efforts to comply with new trade rules has led to an epidemic of suicides:  "
2437,#india has experienced a sporadic flurry of growth since its 1991 economic reforms  
2438,"""together, they help those most vulnerable in their community, one desperate case at a time""  pic.twitter.com/wat9bat33t"
2439,"miller: after years of soap opera dramatics, netanyahu and obama won't change their dysfunctional relationship easily  "
2440,the different challenges facing obama and iran’s khamenei  
2441,"“we assume that #history is a tangible thing, even that heritage is something that we can own”   #longreads"
2442,"as we mourn the destruction of palmyra, how much of our anguish has to do with the irreplaceable totems of the past?  "
2443,“our focus on grand events has blurred our ability to recognize real critical junctures.”   #mexico
2444,"even with great economic growth, an estimated 363 million in india still live in poverty  "
2445,"during the past three years, more than 3,000 indian farmers have killed themselves:   #longreadspic.twitter.com/qkudsuhbi4"
2446,"""this issue of impunity is right at the heart of what people are dissatisfied with in #mexico,"" says   "
2447,“the same conditions that would force a change in #guatemala are not going to force the same change in #mexico”  
2448,“the world around us is one that constantly appears and disappears.”   #history #longreads
2449,gentrification's latest victim? #dc's historic murals. blair ruble joins  to discuss:  pic.twitter.com/6xjdqcylrx
2450,#brazil's rousseff - is this the beginning of the end? a new poll suggests it is. 
2451,"observers can talk about the taliban’s fractures, says , but it remains a major threat to afghanistan  "
2452,"the destruction of palmyra by isis is horrific. beyond the visible, what is it that we mourn?   #longreads"
2453,"as india embraces capitalism, one organizer sees himself as the last defense for those being left behind   #longreads"
2454,the life of a labor organizer in modern-day india:   #longreadspic.twitter.com/svkjcsxogv
2455,"no one should suffer violence and discrimination. for more than a century, sikhs in america have.  "
2456,"in india, one labor organizer sees himself as the last line of defense for the working class:   #longreads"
2457,"“the locals didn’t care about the sculpture — in fact, her destruction had its desired effect.”   #history #longreads"
2458,"while gandhi disavowed class struggle in favor of unified resistance to britain, singh remained devoted to marxism  "
2459,manam sees his efforts with workers and slum dwellers as part of a larger effort to manifest radical change in #india  
2460,guardian of the dispossessed: an economic dissident in modern #india  
2461,"netanyahu and obama won't get along, but they might now cooperate, writes :  "
2462,"“coddling the israelis won't necessarily stop #israel's bad policies toward the west bank,” writes aaron miller:  "
2463,"waves of militants stormed an air force base in peshawar, #pakistan, early friday morning  "
2464,"for syrians, life expectancy has plummeted by 20 years  "
2465,"the syrian crisis has become europe’s crisis, too.  "
2466,80% of syrians now live in poverty  
2467,80% of syrians now live in poverty. life expectancy in #syria has plummeted by 20 years.  
2468,"“in #syria specifically, there’s no convergence on who the enemy is,” one expert tells :  "
2469,"in the first 6 months of 2015, assad's forces killed more than 6x the number of syrians killed by #isis  "
2470,"for many syrians, the u.s.-trained rebels are perceived as little more than guns-for-hire   #syria"
2471,"the us-funded syrian rebel training program ""has been troubled from the start,"" writes robin wright:  "
2472,islamic state still holds roughly a third of both syria and iraq   #isis
2473,"the cost of all us military operations against #isis has reached about $4 billion, or more than $10 million a day:  "
2474,u.s. officials acknowledge that air power cannot alone destroy #isis  
2475,"the us campaign to create a new ground force to fight #isis appears to be a flop, writes  for :  "
2476,our high-priced mercenaries in #syria  pic.twitter.com/fm0xn7xtag
2477,"this week, hm the king of spain joined us for a discussion on our common security challenges  pic.twitter.com/9smmnask7k"
2478,"“erudite, cheerful, bespectacled, he was the sort of arab the islamic state loves to despise.”   #longreads"
2479,"we assume history is tangible. in fact, the world around us constantly appears and disappears.   #longreads"
2480,"there are histories that are handed to us, and there are histories we must assemble for ourselves   #longreads"
2481,"1 in 5 south korean women has undergone some type of cosmetic procedure, compared with 1 in 20 in the us:   #longreads"
2482,the american roots of south korea's obsession with cosmetic surgery raise uneasy questions about beauty standards:  
2483,korea's plastic surgery fad can be traced back to an american surgeon in postwar korea:  pic.twitter.com/crhvcz9z4q
2484,“we need to inhabit the relics of the world around us because they are all that we can touch of an unseizable force.”  
2485,"over the past year, two new developments have left their mark on north america’s #energy markets:  "
2486,"do i feel despair at this mindless destruction of world heritage, or a sense of personal paralysis?   #isis #longreads"
2487,out from behind the lines: finding your place in history   #lgbt #longreads
2488,"watching #isis's wrath, “our emotions follow the unseizable force of the pixelated screen,” scattered & distracted  "
2489,the uncomfortable american origins of south korea's plastic surgery craze:   #longreadspic.twitter.com/zpozkizbhm
2490,"“when the old archaeologist refused to speak, they murdered him”   #isis #longreads"
2491,"the destruction of palmyra by isis is horrific. behind the visible, what is the real thing that we mourn?  "
2492,tell me something about #sikh people:  
2493,"no one should suffer violence and discrimination. for more than a century, sikhs in america have.  "
2494,"what we lost in palmyra, #syria   #longreads"
2495,are south koreans are seeking to westernize their appearance?   #longreadspic.twitter.com/gsscrg2hxb
2496,“the destruction of palmyra is horrific. but what is the real thing behind the visible that we mourn?”   #longreads
2497,“we assume that history is a tangible thing… that heritage is something that we can own… and pass on.”   #longreads
2498,"“for the faceless militants, the death of dr. asaad is a performance piece, a distraction from battlefield losses”  "
2499,"postwar south korea was “a plastic surgeon’s paradise,” boasted one american doctor in the 1950s:   #longreads"
2500,"“a korean translator approached him and, according to accounts from the era, asked to be ‘made into a round-eye.’”  "
2501,live now: the second annual north american #energy forum  
2502,live video:   …
2503,south korea's obsession with cosmetic surgery can be traced back to an american doctor in the 1950s:  
2504,is vladimir putin a strategic genius or not?  pic.twitter.com/vkudosuszy
2505,"putin's strategy is far better than you think, writes michael kofman: "
2506,"""above all, today's transatlantic relationship is about values,"" says hm the king of spain  pic.twitter.com/j3smkqpwtw"
2507,"hm the king of spain: ""in a very real sense, #spain is an american nation.""  pic.twitter.com/zfjxtfpdan"
2508,"his majesty, the king of spain is speaking right now at the wilson center. watch live:  pic.twitter.com/wemirmuimm"
2509,"before the king of #spain speaks, a brief intro from jane harman. live video:  pic.twitter.com/j5dolbxqo2"
2510,hm the king of spain joins us just in time for a donald trump-related question from the audience. live video: 
2511,live now: a conversation  on our common us-spain security challenges  pic.twitter.com/jh7xpugdsb
2512,"japan's defense shift: a big step by japanese standards, but not huge by major power standards  pic.twitter.com/hf10if0tf1"
2513,"#japan set for historic defense shift, but still not 'normal nation'  "
2514,"while the us cut a major agreement with iran on the nuclear issue, putin, not obama, is getting iran’s help in syria  "
2515,"“at a time when us policy in #syria looks confused and weak, mr. putin looks bold by contrast,” writes   "
2516,miller: “russia is making a major move to supply and support assad while maintaining that the real enemy is isis”  
2517,"putin doesn’t have a strong hand in syria. as with crimea, it will cost him financially to project his power.   #russia"
2518,"“when it comes to #syria, mr. putin has got iran in his corner, too. that’s more than washington can say”  "
2519,"miller: “whatever you think of the russian president’s strategy, mr. putin is focused and knows his mind”  "
2520,miller: russia’s actions and boldness in #syria contrast sharply with the muddle that is us policy in the middle east  
2521,"#japan's defense shift is ""a big step by japanese standards""  pic.twitter.com/k3slue7auu"
2522,"putin’s motives in expanding the russian military footprint in syria may, for now, be opaque:  "
2523,"he escaped violence in honduras, entering the us illegally. now, he faces high school, work, and #immigration court  "
2524,"nelson’s day begins at midnight, washing linens for local restaurants until 6. an hour later, he goes to high school.  "
2525,“they said they would kill my family. we couldn’t live peacefully.” an undocumented teen comes to america:   #longreads
2526,"today, thousands of undocumented kids are waiting to learn whether they’ll be allowed to stay in the us   #immigration"
2527,"life as an unaccompanied, teenage, undocumented immigrant:   #longreads"
2528,“nelson’s family knew he was going to leave.” life as a teenaged undocumented immigrant:   #longreads
2529,“i had to hold onto something on the train so i wouldn’t fall because it was so shaky and cold.” surviving la bestia:  
2530,"an unaccompanied, undocumented teenage immigrant on the trek to the us border:   #longreadspic.twitter.com/rol3hbfsle"
2531,"of those undocumented children who did not have an attorney in #immigration hearings, only 15% are allowed to stay  "
2532,"“i had suffered a lot in mexico, and with u.s. immigration i felt protected”   #longreads"
2533,"later this month, president xi jinping of #china visits the u.s. what can we expect from the trip?  "
2534,"one year later, what do we make of the u.s. #africa leaders summit?  "
2535,"brazil, once viewed as an emerging powerhouse in the global scene, is ""politically paralyzed,"" writes sotero:  "
2536,"with impeachment looming, rousseff's tenure in power is increasingly uncertain. more on #brazil from :  "
2537,sotero: #brazil finds is locked in a self-inflicted crisis of unprecedented complexity and no resolution in sight  
2538,"the prospect of prosecution of corruption is the silver lining in #brazil, once known for impunity of powerful people  "
2539,crisis in #brazil leads to gridlock with no end in sight:  
2540,"after inconclusive parliamentary elections in june, #turkey is gearing up for elections on november 1. analysis:  "
2541,live now → on the road to elections: #turkey and the #kurds  
2542,many health workers face significant social pressure to perform #fgm and are ill-equipped to resist such pressure  
2543,#fgm exposes girls and women to very serious health complications:   #endfgm
2544,"#fgm is widely practiced in 29 african countries and some countries in asia, the mideast, and latin america   #endfgm"
2545,"it is estimated that more than 3 million girls, the majority under 15 years of age, undergo #fgm every year   #endfgm"
2546,live now: engaging health workers in the global movement to end female genital mutilation   #fgm
2547,this is a very difficult time for countries that had banked on commodity exports to #china — #argentina included  
2548,riyadh 'satisfied' with us assurances on iran deal  
2549,"some years down the road, when #india's population has grown even larger, its challenge will prove even more immense:  "
2550,#india has a window of opportunity to reap great benefits from a young population:  
2551,we are not far from the day when a fifth of the planet's people will be in india:  pic.twitter.com/kv3rye7nj4
2552,the un projects that india will become the world's most-populated nation by 2022:  
2553,how can #india capitalize on its population growth?  
2554,"""don’t blame the heads of governments if legislatures can’t get their acts together,"" writes raymond vickery:  "
2555,india and the us: what is it about these two important democracies that seems to produce dysfunction in lawmaking?  
2556,"prime minister modi, not unlike president obama, has run squarely into a large dose of legislative politics as usual  "
2557,"""when i was in #india recently, the political landscape seemed oddly familiar""  pic.twitter.com/oy8ohczddr"
2558,"has the us, like india, reached a new normal where legislative blockage is more important than addressing needs?  "
2559,the u.s. is more willing to play hardball with aid to #pakistan. why?  pic.twitter.com/2faguylzgj
2560,d.c. and delhi: dysfunctional democracies?  
2561,"""never in my 40-some years have i seen a community more energized, more conflicted""   #israel #iran"
2562,"""the u.s. does not want to lose #pakistan, as unhelpful as its policies have been for the u.s. in recent years""  "
2563,scottish national party sweep calls u.k. trident program into question  
2564,why is the us suddenly willing to play hardball with #pakistan? us troops aren't fighting in afghanistan anymore. 
2565,d.c.’s historic murals are disappearing  pic.twitter.com/vrlaceyuiy
2566,report questions #mexico's account of 2014 student killings  
2567,saudi arabia: friend or frenemy?  
2568,ballots tallied after guatemalans vote for next president  
2569,what you should know about the scandal that drove out guatemalan president otto perez molina:  
2570,"in the us, the #iran nuclear issue has been a proxy for a fundamental debate about the threat posed by “rogue states”  "
2571,"as a “deal,” the #irandeal is transactional, not transformational, says robert litwak in his brand new analysis: "
2572,"for #iran, the nuclear issue is a proxy for debate over whether iran is a revolutionary state or an ordinary country  "
2573,"in #iran, the nuclear issue is a surrogate for the defining debate over its relationship with the outside world  "
2574,"the us is putting tougher conditions on its aid to #pakistan, and pakistan might just tell the us to take a walk  "
2575,a new report questions mexico's official account of the death of 43 students.  joins  to discuss  
2576,"litwak: ""the nuclear deal is transactional, not transformational."" #iran  "
2577,"of those undocumented children who did not have an attorney in #immigration hearings, only 15% are allowed to stay  "
2578,"for #iran, what lessons does north korea's nuclear agreement in the 1990s offer?  & rob litwak discuss:  "
2579,"determining weaponization is not so easy in #iran's case, says nuclear expert robert litwak:   #irandeal"
2580,"for immigrant minors, having legal representation can mean the difference between deportation and staying  "
2581,"litwak: obama has made the case for the #irandeal in ""transactional terms""  "
2582,"an unaccompanied, undocumented teenage immigrant on the trek to the us border:   #longreadspic.twitter.com/vhlitnz8ya"
2583,"""the term 'containment' has been banished from our political lexicon,"" says robert litwak   #iran"
2584,"in both iran and the us, the debate over the #irandeal is a proxy for a larger series of issues, says rob litwak:  "
2585,"“i had suffered a lot in mexico, and with u.s. immigration i felt protected”   #longreads"
2586,"does the iaea have the means, manpower, and money to make a real difference in #iran?   #irandeal"
2587,video here:   …
2588,sanger and litwak note that the #irandeal doesn't have anything in it about cyberweapons or cyberattacks   #iran
2589,"great question from : how will the #irandeal affect use of tactical sabotage by us, #iran, others?  "
2590,"we're pursuing containment of #iran ""policy, but not in name,"" says robert litwak:   #irandeal"
2591,"""the big issue in int'l relations that i've looked at… is how do you reintegrate diplomatically isolated states?""  "
2592,"litwak: on the surface, the #iran deal is a tradeoff between technology and transparency. live video:  "
2593,live now: robert litwak and  on #iran’s nuclear chess after the #irandeal  
2594,"“when immigration caught me, i was happy. i had suffered a lot in mexico and with u.s. #immigration i felt protected”  "
2595,"every day on his trek, nelson would get off la bestia to beg for food door-to-door at homes by the railroad tracks  "
2596,“i had to hold onto something on the train so i wouldn’t fall because it was so shaky and cold.” survivng la bestia:  
2597,“nelson’s family knew he was going to leave.” life as a teenaged undocumented immigrant:   #longreads
2598,"today, thousands of undocumented kids are waiting to learn whether they’ll be allowed to stay in the us   #immigration"
2599,"by the time he arrived in america in june 2014, a flood of unaccompanied minors was already following his footsteps  "
2600,"nelson’s day begins at midnight. he launders linens for local restaurants until 6am. an hour later, he goes to class.  "
2601,"he escaped violence in honduras, entering the us illegally. now, he faces high school, work, and #immigration court  "
2602,coming to america and coming of age: life as an unaccompanied undocumented teenager   #immigration
2603,how do you prompt action and concern about #climatechange without using vivid imagery? 
2604,the american psychological assoc. has a list of tips to engage on #climatechange without causing undue distress. why?  
2605,there is a compelling case for further assessing the impact of #climatechange on #mentalhealth:  
2606,those regions most vulnerable to #climatechange are also those with the least amount amount of human resources  
2607,"in some low-income countries, there is less than 1 #mentalhealth worker for every 100,000 people  "
2608,climate-related disasters can have a direct mental health impact on scientists and victims alike:  
2609,#climatechange can have a psychological impact on those not directly involved with the environmental field:  
2610,“i was sent an envelope with a powder in it.… that is the life of a #climate scientist today in the u.s.”  
2611,"on #climate issues, a combination of an existential threat and public apathy has some scientists feeling anxiety:  "
2612,"for scientists, observing life-altering #climatechange and predicting doomsday can contribute to anxiety & depression  "
2613,"as droughts, floods, die-offs proliferate, “climate trauma” is a growing phenomenon   #climatechange #climate"
2614,"“an existential threat on one hand, apathy or outright hostility on the other”   #climate"
2615,“i don’t know of a single scientist that’s not having an emotional reaction to what is being lost”  
2616,"#throwbackthursday to 1978, when  was a fellow here at the wilson center. #tbtpic.twitter.com/ps9lvoda8q"
2617,"the #irandeal may be done, but the grandstanding continues. robin wright joins :  "
2618,"if the #iran accord goes through, what happens next?  joins  to discuss:  "
2619,“israel is here to stay. the challenge is what kind of state and nation it will be.”  
2620,"“the challenge for israel isn’t whether the state will continue to exist,” writes  for :  "
2621,can israel reconcile its internal divisions to create some semblance of shared identity and functional community?  
2622,"more than 60 years after its creation, neither israel's borders nor identity is fixed in the minds of most israelis:  "
2623,should we accept rivlin’s premise that the israeli enterprise is doomed if it cannot rebuild national consensus?  
2624,"a speech by president reuven rivlin raises troubling questions about #israel's identity and stability, says miller:  "
2625,what kind of state will #israel be?  
2626,". calls  one of 7 people you should follow on twitter to ""get smarter instantly."" agreed.  "
2627,what's going on in #guatemala? 's  joins  to explain:  
2628,ballots tallied after guatemalans vote for next president:  
2629,how sputnik spawned the advent of gps:   #science #longreads
2630,five takeaways from guatemala’s deepening political crisis:  
2631,"the internet may threaten national sovereignty, but so did the railroad and long-range bomber.  pic.twitter.com/dznkhr3xh8"
2632,"after the arab spring, an hiv/aids crisis in the middle east & north africa:   #publichealth #aids"
2633,"in afghanistan, the sexual exploitation of ""as many boys as possible became a symbol of power and social status""  "
2634,"john oliver, jon stewart, and the rise of political culture-jamming:  "
2635,"when mandela left prison in 1990, the average south african lived 62 years. today, the figure is 51 years.  "
2636,"putin has methodically ""monopoliz[ed] the kremlin’s control over russian media, both inside and outside the country""  "
2637,"in general media, where most of the public still gets its news, there's almost no #science or #environmental coverage  "
2638,"with tensions in #burundi, a good read from steve mcdonald and :  pic.twitter.com/koxivlojp5"
2639,what the us can learn from the way #japan responded to #isis online:  
2640,"stalin had planned to seize a major japanese island. when truman refused, stalin blinked. why?  "
2641,"you're a migrant worker in qatar. you have no money, no rights, and no passport. what do you do?   #longreads"
2642,"a feat of social engineering is underway in the united arab emirates, and on an enormous scale  pic.twitter.com/etf0u4gdqp"
2643,there's an assumption that grand strategies are necessary — or even useful — in guiding #foreignpolicy. they aren’t.  
2644,"with a female population of ~40 million, #iran is reportedly the 2nd-largest cosmetics market in the middle east  "
2645,"as the arctic melts, sea lanes will expand — as will the need to patrol them:  pic.twitter.com/brn7jwdwen"
2646,"about 65% of #iran's population is under age 35, and literacy among 15-to-24-year-olds is 98%  "
2647,"""the parallels between china and #ethiopia are too intriguing to ignore.""  "
2648,"i “thought we had women from all the world behind us, but now i see we’re alone.”   #longreadspic.twitter.com/9wflrhyto8"
2649,why are so many of #mexico’s highly-educated citizens leaving home for the united states?  
2650,why the us should be happy to play second fiddle to india and china in south and central asia:  pic.twitter.com/pczopd3ef4
2651,japan has one of the least ethnically diverse populations in the world  
2652,"mexico's political left ""is more divided than ever,"" writes :  "
2653,"""the 25th of each month was supposed to be payday. but on july 25, sarun received nothing.""   #longreads #qatar"
2654,how sputnik spawned the advent of gps:   #science
2655,the full potential of #gps was not realized until the nato intervention in kosovo at the end of the 1990s:  
2656,"“everyone in the country is asking, ‘where’s the bottom?’ i think we’ve found it.”   #longreadspic.twitter.com/jga90ntjct"
2657,"churchill famously said that in a choice between war & dishonor, chamberlain got both. is that our choice today?  "
2658,the word “meritocracy” was coined as a piece of satire:  
2659,"""americans are notoriously ignorant and reactionary about issues related to foreign affairs and national security""  "
2660,"most of mecca’s historic sites have been razed, replaced by new hotels, luxury malls, and high-rises:   #islam"
2661,are laws only effective when they have the moral consensus of society? prohibition's failure seems to suggest so.  
2662,"ideologically driven murderers differ in how they train, execute, and conclude their attacks:  "
2663,"if a soldier is augmented to withstand any amount of pain, would the notion of torture become obsolete?  "
2664,"""most everyone agrees that refusing to ratify unclos only weakens u.s. stature in arctic negotiations.""  "
2665,"""the internet might have threatened national sovereignty, but so did the advent of railroads""   #longreads"
2666,"how technology will force us to reconsider centuries of #military thought, craft, and norms:  "
2667,what's behind #greece's graffiti boom? the same thing as 1970s #nyc's: austerity  pic.twitter.com/izklscibc8
2668,how we created the wto: a memoir by a former top us trade negotiator  pic.twitter.com/zk0lneuupg
2669,"rising temperatures, changing rain patterns, and soil degradation upend the lives of those in developing countries  "
2670,"the state's modern role, says alasdair roberts, ""good consequences as well as bad""   #longreadspic.twitter.com/kgqor5on6m"
2671,the case for an unprincipled foreign policy:  pic.twitter.com/wisernzofr
2672,"modi's india: caste, inequality, and the rise of hindu nationalism  pic.twitter.com/yeotym2uxb"
2673,"only 30,000 mexican citizens have a phd, and 11,000 of them live in the us.   #immigration"
2674,"one of the more prominent victims of ingrained discrimination in #japan is ariana miyamoto, miss japan herself:  "
2675,"starting at 25°c, any temperature increase intensifies emigration exponentially   #climate #climatechange"
2676,"just as poverty is cyclical, membership in the wealthiest class self-perpetuates, regardless of merit "
2677,"despite problems of corruption and organized crime, guatemala’s democratic institutions appear to be working "
2678,we are all subject to confirmation bias — scientists included  
2679,"“porgy and bess,” the classic and occsaionally controversial gershwin masterpiece, turns 80 this year:  "
2680,the word “meritocracy” was coined as a piece of satire:  
2681,the standardized testing craze — and backlash — brings to mind 1958’s “the rise of the meritocracy”  
2682,“meritocracy” and the rise of standardized tests:  
2683,"china’s enviro problems are myriad, but without proper treatment, its untreated sewage is a hidden time bomb  "
2684,"in #china, untreated sludge continues to quietly spread into groundwater and contaminate soil and food:  "
2685,some analysts believe that #syria’s severe drought from 2007–2010 helped to spark the country's civil war   #water
2686,as much as half of #syria’s #water production capacity has been lost or damaged:  pic.twitter.com/d4abxixrwd
2687,water is being used as a weapon of war on one of #syria’s deadliest battlegrounds:  pic.twitter.com/lesbx8cbdo
2688,"in #syria, water continues to be used as a weapon of war, according to the :  "
2689,"“forget beijing's victory parade: in 1945, #china was a failed state.” "
2690,infographic: conquering #china’s sludge mountains  pic.twitter.com/wx7iegcodm
2691,youth and civil society: the missing powers in #yemen  
2692,ottaway on saudi arabia’s “terrorist” allies in #yemen  
2693,#throwbackthursday to our wonderfully stylish wilson center fellows in 1977 or so. #tbtpic.twitter.com/yoxtkmgxgi
2694,connecting the dots: #japan's strategy to ensure security and economic growth  
2695,prelude to the euromissile crisis  
2696,discovering the power of community in unexpected places  
2697,"the riskiest gamble of the obama presidency, the nuclear deal with #iran, has basically won, says : "
2698,"34 senators have now vowed to support the #irandeal, effectively blocking efforts on the hill to stop it:  "
2699,democrats have 44 seats in the senate. 10 members have not yet declared how they will vote on the #irandeal  
2700,"the #irandeal “will almost certainly be the centerpiece of obama’s foreign-policy legacy,” writes :   #iran"
2701,how to secure a competitive u.s. economy   #economics
2702,"miller: “if the president delivers on half of what he promised, the future looks like one wild ride.”  "
2703,iran: a done deal - the new yorker  
2704,"on friday, sept. 11, join us as we bring together robert litwak and  to discuss the #iran nuclear deal:  "
2705,it’s wishful thinking that #iran might return quickly to the negotiating table if the nuclear deal is rejected:  
2706,the children #isis recruits/forces into military service are called “cubs of the caliphate”  
