,text
295," glad you like the watchdog podcasts. most are based on our reports, issued almost daily and available at http://www.gao.gov "
296,how can va’s #disability programs change to reflect modern concepts of disability and work? we’ve reported: http://1.usa.gov/1vh6ice  #ndeam
297,how can ssa’s #disability programs change to reflect modern concepts of disability and work? we’ve reported: http://1.usa.gov/1vlo2mw  #ndeam
298,"u.s. postal service: information on recent changes to delivery standards, operations, and performance http://1.usa.gov/10va4pb "
299,watchblog post: podcast on federal agencies’ customer service efforts http://1.usa.gov/ztetix 
300,interested in bid protests or other gao legal decisions? be sure to follow  to stay informed.
301,"did you know we’re on facebook, too? check us out at https://facebook.com/usgao "
302,"over 1,000 figures and images from gao reports are available on our flickr account. check them out at: http://www.flickr.com/photos/usgao/ "
303,friday’s watchblog shared a podcast on small business loans after hurricane sandy: http://1.usa.gov/1sj4jkl  #weekinreview
304,"thursday, the watchblog looked at school bullying and protections for vulnerable groups: http://1.usa.gov/1sj4nk3  #stopbullying365"
305,tuesday's watchblog highlighted our work on federal cybersecurity: http://1.usa.gov/1fshnql  #weekinreview #ncsam
306,"monday, the watchblog shared a podcast on pathogens in poultry products: http://1.usa.gov/1z5rqae  #weekinreview"
307,this week’s watchblog ranged from food safety to federal customer service. catch up on what you missed: http://blog.gao.gov  #weekinreview
308,did you know we’re also on linkedin? connect with us at http://linkedin.com/company/us-government …
309,"we also have an official android app, available for free in the google play store: https://play.google.com/store/apps/details?id=gov.gao.app …"
310,did you know gao has an official iphone app? download it free at the itunes store: https://itunes.apple.com/us/app/gao/id489666309 …
311,yesterday’s watchblog shared a podcast on small business loans after hurricane sandy: http://blog.gao.gov/2014/10/24/podcast-on-disaster-loans-to-small-businesses-following-hurricane-sandy/ … #weekinreview
312,thursday’s watchblog looked at school bullying and protections for vulnerable groups: http://blog.gao.gov/2014/10/23/school-bullying-and-legal-protections-for-vulnerable-groups/ … #weekinreview #stopbullying365
313,"tuesday, the watchblog highlighted our work on federal cybersecurity: http://blog.gao.gov/2014/10/21/watching-out-for-federal-cybersecurity/ … #weekinreview #ncsam"
314,monday’s watchblog shared a podcast on pathogens in poultry products: http://blog.gao.gov/2014/10/20/podcast-on-food-safety-and-reducing-pathogens-in-poultry/ … #weekinreview
315,this week’s watchblog ranged from food safety to federal customer service. see what you missed: http://blog.gao.gov  #weekinreview
316,watchdog podcast: federal agencies' customer service efforts  http://1.usa.gov/1ncejv6 
317,managing for results: selected agencies need to take additional efforts to improve customer service http://1.usa.gov/1ncejeh 
318,watchblog post: podcast on disaster loans to small businesses following hurricane sandy http://1.usa.gov/1sxyojx 
319,it's national bullying prevention month: the watchblog talks about laws relevant to school #bullying http://blog.gao.gov/2014/10/23/school-bullying-and-legal-protections-for-vulnerable-groups/ … #stopbullying365
320,"for bullying prevention month, the watchblog discusses bullying, the law & challenges for schools http://blog.gao.gov/2014/10/23/school-bullying-and-legal-protections-for-vulnerable-groups/ … #stopbullying365"
321,watchdog podcast: disaster loans to small businesses following hurricane sandy  http://1.usa.gov/1tfe6oh 
322,small business administration: additional steps needed to help ensure more timely disaster assistance http://1.usa.gov/1tfe4xc 
323,"no one likes a bully, so for #bullying prevention month the watchblog shares legal protections for vulnerable groups: http://blog.gao.gov/2014/10/23/school-bullying-and-legal-protections-for-vulnerable-groups/ …"
324,it's nat’l #bullying prevention month: watchblog discusses school bullying & legal protections for vulnerable groups http://blog.gao.gov/2014/10/23/school-bullying-and-legal-protections-for-vulnerable-groups/ …
325,watchblog post: school bullying and legal protections for vulnerable groups http://1.usa.gov/1t6oszo 
326,"this national cybersecurity awareness month, learn how we can better protect federal data and systems http://blog.gao.gov/2014/10/21/watching-out-for-federal-cybersecurity/ … #ncsam"
327,cybersecurity is on our high risk list. read about why in today’s watchblog http://blog.gao.gov/2014/10/21/watching-out-for-federal-cybersecurity/ … #ncsampic.twitter.com/jrpalo0cqj
328,it’s #cybersecurity awareness month. today’s watchblog shows the dramatic increase in cybersecurity incidents  http://blog.gao.gov/2014/10/21/watching-out-for-federal-cybersecurity/ … #ncsam
329,"for #cybersecurity awareness month, today’s watchblog shares key findings on federal cybersecurity efforts http://blog.gao.gov/2014/10/21/watching-out-for-federal-cybersecurity/ … #ncsam"
330,combating terrorism: strategy to counter iran in the western hemisphere has gaps that state department should.. http://1.usa.gov/1skviin 
331,watchblog post: watching out for federal cybersecurity http://1.usa.gov/1opllcf 
332,watchblog post: podcast on food safety and reducing pathogens in poultry http://1.usa.gov/1t5xl8p 
333,federal paid administrative leave: additional guidance needed to improve opm datahttp://1.usa.gov/1wg1rql 
334,watchdog podcast: food safety and reducing pathogens in poultry  http://1.usa.gov/1zi0qgc 
335,food safety: usda needs to strengthen its approach to protecting human health from pathogens in poultry productshttp://1.usa.gov/1zi0qg8 
336,"changing crude oil markets: allowing exports could reduce consumer fuel prices, and the size of the strategic.. http://1.usa.gov/1t2m4kb "
337,friday's watchblog looked at how availability of #flu vaccines changes from year to year: http://blog.gao.gov/2014/10/17/flu-season-is-here/ …
338,thursday’s watchblog highlighted our work on u.s. food assistance programs http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014
339,this week’s watchblog ranged from food aid to flu vaccines. catch up at: http://blog.gao.gov 
340,yesterday’s watchblog looked at how availability of #flu vaccines change from year to year: http://blog.gao.gov/2014/10/17/flu-season-is-here/ … #weekinreview
341,thursday’s watchblog highlighted our reports on u.s. food assistance programs http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014
342,this week’s watchblog ranged from food aid to flu vaccines. catch up at http://blog.gao.gov 
343,it’s #flu season. read today’s watchblog on the challenges of preparing for this time of year: http://blog.gao.gov/2014/10/17/flu-season-is-here/ …
344,"#ebola czar to lead federal response.  we found planning, coordination were key lessons learned in 2009 h1n1 pandemic http://1.usa.gov/1rircxf "
345,today’s watchblog highlights our reports on matching #flu vaccine supply and demand http://blog.gao.gov/2014/10/17/flu-season-is-here/ …pic.twitter.com/kdeb1ryu0t
346,"#ebola czar to lead federal response. we found planning, coordination were key lessons learned in 2009 h1n1 pandemic http://1.usa.gov/1rircxf "
347,too early or too late? today’s watchblog explains #flu vaccine shortages and excesses http://blog.gao.gov/2014/10/17/flu-season-is-here/ … #influenza #vaccination
348,"#ebola czar to lead federal response. we found planning, coordination were key lessons learned in 2009 h1n1 pandemic: http://1.usa.gov/1rircxf "
349,"hello, #flu season! have you met #vaccine? today’s watchblog highlights the challenges of matching these two: http://blog.gao.gov/2014/10/17/flu-season-is-here/ …"
350,got your flu #vaccine? today’s watchblog highlights why some years it’s easier to find a shot http://blog.gao.gov/2014/10/17/flu-season-is-here/ … #influenza
351,today’s watchblog highlights our reports on the challenges of matching flu vaccine supply and demand http://blog.gao.gov/2014/10/17/flu-season-is-here/ … #flu #vaccine
352,watchblog post: flu season is here! http://1.usa.gov/1vm6arf 
353,"this world food day, learn how some us global food programs succeed where others struggle http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014"
354,"this world food day, learn how some us global food programs succeed where others struggle http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014"
355,climate change: usda's ongoing efforts can be enhanced with better metrics and more relevant information for.. http://1.usa.gov/1wcixf0 
356,specialty metals: dod dissemination of national security waiver information could enhance awareness and.. http://1.usa.gov/1wcixoq 
357,"ending global hunger requires more than money. for world food day, read about what helps aid programs succeed: http://blog.gao.gov/2014/10/16/addressing-global-hunger/ …"
358,today’s watchblog looks at successes and challenges of u.s. global food aid programs http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014
359,"for world food day, the watchblog highlights our reports on several u.s. programs to address global #hunger http://blog.gao.gov/2014/10/16/addressing-global-hunger/ … #wfd2014"
360,watchblog post: addressing global hunger http://1.usa.gov/1devb8o 
361,combating nuclear smuggling: risk-informed covert assessments and oversight of corrective actions could.. http://1.usa.gov/1o9cew3 
362,consumer product safety commission: challenges and options for responding to new and emerging risks http://1.usa.gov/1o9cevw 
363,"ocean acidification: federal response under way, but actions needed to understand and address potential impacts http://1.usa.gov/1chvmjb "
364,how can va’s #disability programs change to reflect modern concepts of disability and work? we’ve reported: http://1.usa.gov/1vh6ice  #ndeam
365,friday’s watchblog highlighted our recommendations to control costs for the f-35 joint strike fighter: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ … #weekinreview
366,tuesday’s watchblog shared our reports on children’s access to dental services: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #ndhm #weekinreview
367,this week’s watchblog ranged from dental hygiene to fighter jets. catch what you missed at: http://blog.gao.gov  #weekinreview
368,how can ssa’s #disability programs change to reflect modern concepts of disability and work? we’ve reported http://1.usa.gov/1vlo2mw  #ndeam
369,yesterday’s watchblog highlighted recommendations to control costs for the f-35 joint strike fighter: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ … #weekinreview
370,tuesday’s watchblog shared our reports on children’s access to dental services: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #weekinreview #ndhm
371,this week’s watchblog ranged from dental hygiene to fighter jets. catch what you missed at http://blog.gao.gov  #weekinreview
372,"the watchblog highlights our reports on the #f35, and recommendations for controlling costs: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ … #f35"
373,the f-35 is dod’s most costly weapons program. today’s watchblog highlights ways to control its costs: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ … #f35
374,immigration detention: additional actions needed to strengthen management and oversight of facility costs and.. http://1.usa.gov/1thx1ea 
375,nuclear weapons: some actions have been taken to address challenges with the uranium processing facility design http://1.usa.gov/1thx03w 
376,defense acquisitions aren’t cheap. today’s watchblog highlights our best practices for controlling #f35 costs: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ …
377,today’s watchblog highlights our reports on the #f35 joint strike fighter: http://blog.gao.gov/2014/10/10/controlling-costs-for-the-f-35-joint-strike-fighter/ …pic.twitter.com/tkivpkwbfe
378,watchblog post: controlling costs for the f-35 joint strike fighter http://1.usa.gov/1tjhtpa 
379,highway trust fund: dot has opportunities to improve tracking and reporting of highway spendinghttp://1.usa.gov/1vpiatv 
380,market research: better documentation needed to inform future procurements at selected agencies http://1.usa.gov/1vpiats 
381,elections: issues related to state voter identification lawshttp://1.usa.gov/10px9on 
382,national defense: department of defense's waiver of competitive prototyping requirement for the navy's fleet.. http://1.usa.gov/10px6t7 
383,the watchblog highlights our reports on dental services for children: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #ndhm
384,housing finance system: a framework for assessing potential changes http://1.usa.gov/1s8o6uk 
385,watch that halloween candy! today’s watchblog highlights our work on dental health and dental services: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #ndhm
386,today’s watchblog highlights our reports on dental services for children: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #ndhm
387,today’s watchblog highlights our reports on dental services for children: http://blog.gao.gov/2014/10/07/october-is-national-dental-hygiene-month/ … #ndhmpic.twitter.com/upng3a6j4g
388,watchblog post: october is national dental hygiene month http://1.usa.gov/1omguwb 
389,. briefed media today on 2020 census planning. we recommended improvements in obtaining address data: http://1.usa.gov/1vg3tbk 
390,how can va’s #disability programs change to reflect modern concepts of disability and work? we’ve reported: http://1.usa.gov/1vh6ice  #ndeam
391,. briefs media today on 2020 census planning. we recommended improvements in obtaining address data http://1.usa.gov/1vg3tbk 
392,medicaid: information on inmate eligibility and federal costs for allowable services http://1.usa.gov/z9cvoc 
393,private health insurance: the range of base premiums in the individual market by county in january 2013 http://1.usa.gov/z9cvyc 
394,troubled asset relief program: treasury could better analyze data to improve oversight of servicers' practices http://1.usa.gov/z9cvhy 
395,how can ssa’s #disability programs change to reflect modern concepts of disability and work? we’ve reported: http://1.usa.gov/1vlo2mw  #ndeam
396,. briefs media today on 2020 census planning. we recommended improvements in obtaining address data: http://1.usa.gov/1vg3tbk 
397,friday’s watchblog highlighted the work of our homeland security & justice team: http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ … #weekinreviewpic.twitter.com/ixyx7tlfeo
398,tuesday’s watchblog highlighted our reports on the navy’s littoral combat ship: http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ … #weekinreview
399,this week’s watchblog ranged from naval ships to homeland security. catch up on what you missed at http://blog.gao.gov  #weekinreview
400,yesterday’s watchblog highlighted our homeland security and justice team: http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ … #weekinreviewpic.twitter.com/txza0creiq
401,tuesday’s watchblog highlighted our reports on the navy’s littoral combat ship program: http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ … #weekinreview
402,this week’s watchblog ranged from naval ships to homeland security. see what you missed at http://blog.gao.gov  #weekinreview
403,today’s watchblog looks at the work of our homeland security and justice team: http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ …pic.twitter.com/xqmabrv6yn
404,our homeland security & justice team covers issues from elections to immigration to law enforcement. read more: http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ …
405,"today’s watchblog highlights our homeland security & justice team, which reports on agencies from doj to dhs to fema: http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ …"
406,technology transfer: federal laboratory consortium should increase communication with potential customers to.. http://1.usa.gov/1vetrim 
407,our homeland security & justice team covers issues from border security to emergency response. the watchblog has more http://blog.gao.gov/2014/10/03/gaos-homeland-security-and-justice-team/ …
408,watchblog post: gao’s homeland security and justice team http://1.usa.gov/1pm8bzh 
409,2020 census: census bureau can improve use of leading practices when choosing address and mapping sources http://1.usa.gov/1x3w4ss 
410,compounded drugs: tricare's payment practices should be more consistent with regulations http://1.usa.gov/1x3w1xc 
411,u.s. and afghanistan agree on force levels after 2014. we’ve reported on challenges of equipment drawdown: http://1.usa.gov/1tigtuz 
412,u.s. and afghanistan sign security deal. we’ve reported on challenges of removing equipment from aghanistan: http://1.usa.gov/1tigtuz 
413,u.s. and afghanistan agree on force levels after 2014. we’ve reported on challenges of equipment drawdown: http://1.usa.gov/1tigtuz 
414,natural gas: federal approval process for liquefied natural gas exports http://1.usa.gov/1mqgb37 
415,"as the u.s. navy has developed its littoral combat ship, we have noted several concerns and risks: http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ …"
416,the navy’s littoral combat ship is intended to provide surface combat capabilities near the shore. read more:  http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ …
417,how can fema better help farmers prepare for floods? we've reported: http://1.usa.gov/1puqkvv  september is #natlprep month
418,"afghanistan equipment drawdown: progress made, but improved controls in decision making could reduce risk of.. http://1.usa.gov/1v0fi6y "
419,bureau of prisons: information on efforts and potential options to save costs http://1.usa.gov/1v0fhjj 
420,elections: observations on wait times for voters on election day 2012 http://1.usa.gov/1v0fh2u 
421,unmanned aerial systems: department of homeland security's review of u.s. customs and border protection's use..http://1.usa.gov/1v0ffrx 
422,today’s watchblog highlights some of the littoral combat ship’s innovations—and some concerns: http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ …
423,gao makes appointment to pcori governing board http://1.usa.gov/1uyojyv 
424,today’s watchblog highlights our reports on the navy’s littoral combat ship program: http://blog.gao.gov/2014/09/30/the-future-of-the-navys-littoral-combat-ship/ …
425,paying for college? we’ve discussed how the tax code and 529 plans can help-- http://1.usa.gov/1hvpxdg  #collegesavingsmonth
426,watchblog post: the future of the navy’s littoral combat ship http://1.usa.gov/1ou8oba 
427,disabled dual-eligible beneficiaries: integration of medicare and medicaid benefits may not lead to expected.. http://1.usa.gov/10efoxb 
428,patient protection and affordable care act: largest issuers of health coverage participated in most exchanges .. http://1.usa.gov/10efls6 
429,how can fema better help farmers prepare for floods? http://1.usa.gov/1puqkvv  september is #natlprep month
430,friday’s watchblog looked at u.s. counterterrorism efforts in africa: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ … #weekinreview
431,how can fema better help farmers prepare for floods? http://1.usa.gov/1puqkvv  #natlprep month
432,"wednesday, the watchblog highlighted our report on reducing identity-theft-related tax refund fraud: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ … #weekinreview"
433,tuesday’s watchblog shared our podcast on planning efforts for the f-35 joint strike fighter: http://blog.gao.gov/2014/09/23/podcast-on-f-35-joint-strike-fighter-sustainment-planning-efforts-2/ … #weekinreview
434,"monday, the watchblog shared a podcast about oil and gas transportation and infrastructure issues:  http://blog.gao.gov/2014/09/22/podcast-on-oil-and-gas-transportation-and-infrastructure-issues/ …#weekinreview"
435,this week’s watchblog covered topics such as counterterrorism and tax refund fraud. catch up here: http://blog.gao.gov  #weekinreview
436,yesterday’s watchblog looked at u.s. counterterrorism efforts in africa: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ … #weekinreview
437,"wednesday, the watchblog highlighted our work on reducing identity-theft-related tax refund fraud: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ … #weekinreview"
438,tuesday’s watchblog shared a podcast on planning efforts for the f-35 joint strike fighter: http://blog.gao.gov/2014/09/23/podcast-on-f-35-joint-strike-fighter-sustainment-planning-efforts-2/ … #weekinreview
439,"monday, the watchblog shared a podcast on oil and gas transportation and infrastructure issues:  http://blog.gao.gov/2014/09/22/podcast-on-oil-and-gas-transportation-and-infrastructure-issues/ …#weekinreview"
440,this week’s watchblog covered topics such as counterterrorism and tax refund fraud. catch up at http://blog.gao.gov  #weekinreview
441,houthi rebels holding parts of yemeni capital. we cited #houthi conflict as part of yemen’s instability:http://1.usa.gov/1rqkqy1 
442,the watchblog looks at u.s. programs that provide counter terrorism assistance to african countries: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ …
443,read about u.s. counterterrorism programs in east africa and northwest africa in the watchblog: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ …
444,freight transportation: developing national strategy would benefit from added focus on community congestion impacts http://1.usa.gov/1u3bqmi 
445,managing for results: agencies' trends in the use of performance information to make decisions http://1.usa.gov/1u3bqme 
446,u.s. currency: reader program should be evaluated while other accessibility features for visually impaired.. http://1.usa.gov/1u3bqm8 
447,today’s watchblog looks at u.s. regional programs to counter terrorist threats in africa: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ …
448,read about u.s. efforts to combat terrorist groups such as al qaeda and boko haram in east and northwest africa: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ …
449,how can fema better help farmers prepare for floods? http://1.usa.gov/1puqkvv  september is #natlprep month
450,today’s watchblog highlights u.s. programs to combat terrorism in east africa and northwest africa: http://blog.gao.gov/2014/09/26/u-s-partners-with-african-countries-to-counter-terrorists-threats/ …
451,watchblog post: united states partners with african countries to counter terrorist threats http://1.usa.gov/1csxauh 
452,how can fema better help farmers prepare for floods? http://1.usa.gov/1puqkvv  #natlprep month
453,aviation: impact of fuel price increases on the aviation industry http://1.usa.gov/1pu6spz 
454,cloud computing: additional opportunities and savings need to be pursued http://1.usa.gov/1pu6qxr 
455,data center consolidation: reporting can be improved to reflect substantial planned savings http://1.usa.gov/1pu6qht 
456,"littoral combat ship: navy complied with regulations in accepting two lead ships, but quality problems persisted.. http://1.usa.gov/1pu6sym "
457,overseas real property: state department needs to improve guidance and records management http://1.usa.gov/1pu6qqv 
458,identity theft tax refund fraud cost an estimated $5.2b in 2013. read more in the watchblog:http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ …
459,"today’s watchblog looks at the extent of identity theft tax refund fraud, and tools to combat it: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ …"
460,refund fraud occurs when identity thieves use a stolen ssn and other information to file for a tax refund. read more: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ …
461,"inspectors general: dhs oig's structure, policies, and procedures are consistent with standards, but areas for.. http://1.usa.gov/y38shz "
462,international labor grants: dol's use of financial and performance monitoring tools needs to be strengthened http://1.usa.gov/y38srn 
463,special education: improved performance measures could enhance oversight of dispute resolution http://1.usa.gov/y38uj8 
464,irs estimates it paid $5.2 billion in fraudulent identity theft tax refunds in the 2013 filing season. read more: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ …
465,identity theft tax refund fraud cost an estimated $5.2b in 2013. read more in today’s watchblog: http://blog.gao.gov/2014/09/24/identity-theft-tax-refund-fraud/ …
466,watchblog post: identity theft tax refund fraud http://1.usa.gov/y14p8w 
467,watchblog post: podcast on f-35 joint strike fighter sustainment planning efforts http://1.usa.gov/1cblwiy 
468,drinking water: characterization of injected fluids associated with oil and gas production http://1.usa.gov/1b3ffjn 
469,federal software licenses: most agencies have reported planned actions to address our prior recommendations on.. http://1.usa.gov/1b3fdl4 
470,"health resources and services administration: action taken to train and oversee grantee monitoring staff, but.. http://1.usa.gov/1b3fftl "
471,surface transportation: department of transportation should measure the overall performance and outcomes of the.. http://1.usa.gov/1b3fcxn 
472,watchdog podcast: f-35 joint strike fighter improved cost estimates needed  http://1.usa.gov/1mkhijl 
473,"f-35 sustainment: need for affordable strategy, greater attention to risks, and improved cost estimates http://1.usa.gov/1mkhi2n "
474,"congrats to the 2014 service to america medal honorees, and to nominees including gao’s marcia crosse! #sammies2014 http://thndr.it/1qyldzv "
475,watchblog post: podcast on oil and gas transportation and infrastructure issues http://1.usa.gov/1sv4olb 
476,watchdog podcast: oil and gas transportation  http://1.usa.gov/1odydwg 
477,army corps of engineers: the corps needs to take steps to identify all projects and studies eligible for.. http://1.usa.gov/1odydgk 
478,bureau of prisons: management of new prison activations can be improved http://1.usa.gov/1odyatx 
479,consumer financial protection bureau: some privacy and security procedures for data collections should continue.. http://1.usa.gov/1odyadu 
480,patient protection and affordable care act: procedures for reporting certain financial management information.. http://1.usa.gov/1ody9x5 
481,"oil and gas transportation: department of transportation is taking actions to address rail safety, but.. http://1.usa.gov/1ri8v8g "
482,watchdog podcast: identity theft refund fraud  http://1.usa.gov/1r04un7 
483,"identity theft: additional actions could help irs combat the large, evolving threat of refund fraud http://1.usa.gov/1r04uwk "
484,"over 1,000 figures and images from gao reports are available on our flickr account. check them out at: http://www.flickr.com/photos/usgao/ "
485,friday's watchblog shared our work on u.s. counterpiracy efforts: http://1.usa.gov/1tqhcv4  #weekinreview
486,wednesday's watchblog highlighted our reports on the federal regulatory process: http://1.usa.gov/1tefek7  #weekinreview
487,"this week's watchblog ranged from federal rules to maritime crime. catch up, at http://blog.gao.gov  #weekinreview"
488,check out ’s linkedin page for career opportunities and other news: http://linkedin.com/company/us-government …
489,"did you know we’re on facebook, too? check us out at https://facebook.com/usgao "
490,yesterday's watchblog shared our work on u.s. counterpiracy efforts off africa's east and west coasts: http://1.usa.gov/1tqhcv4  #weekinreview
491,wednesday's watchblog highlighted our reports on the federal rulemaking process: http://1.usa.gov/1tefek7  #weekinreview
492,this week's watchblog ranged from federal rules to maritime crime. see what you missed at http://blog.gao.gov  #weekinreview
493,"it may be #talklikeapirateday, but piracy's a real concern on africa’s east & west coasts. read more in the watchblog http://1.usa.gov/1tqhcv4 "
494,"avast, ye landlubbers! today’s watchblog highlights u.s. counterpiracy efforts in africa: http://1.usa.gov/1tqhcv4  #talklikeapirateday"
495,dod joint bases: implementation challenges demonstrate need to reevaluate the program http://1.usa.gov/1rlj2qm 
496,fish stock assessments: prioritization and funding http://1.usa.gov/1rlj0bd 
497,piracy has declined off the horn of africa in recent years. read about u.s. counterpiracy efforts in the watchblog: http://1.usa.gov/1tqhcv4 
498,federal real property: dhs and gsa need to strengthen the management of dhs headquarters consolidation http://1.usa.gov/1mktglg 
499,federal real property: dhs and gsa need to strengthen the management of dhs headquarters consolidation http://1.usa.gov/1mktgv9 
500,"ahoy, matey! today’s watchblog highlights our reports on u.s. counterpiracy efforts: http://1.usa.gov/1tqhcv4  #talklikeapirateday"
501,"it may be #talklikeapirateday, but piracy is a real concern on africa’s east and west coasts. read more: http://1.usa.gov/1tqhcv4 "
502,watchblog post: maritime piracy threatens some parts of african coast http://1.usa.gov/1rjixku 
503,paying for college? we've discussed how the tax code and 529 plans can help. http://1.usa.gov/1hvpxdg  #collegesavingsmonth
504,"gao’s david maurer testifies on the dhs headquarters consolidation project, tomorrow at 9:30 am: http://1.usa.gov/1tpdylc "
505,secure flight: additional actions needed to determine program effectiveness and strengthen privacy oversight.. http://1.usa.gov/1dlrjdr 
506,depot maintenance: accurate and complete data needed to meet dod's core capability reporting requirements http://1.usa.gov/1qhbljl 
507,inspectors general: improvements needed in the office of inspector general's oversight of the denali commission http://1.usa.gov/1uknbz7 
508,va health care: actions needed to address higher-than-expected demand for the family caregiver program http://1.usa.gov/1ukn6of 
509,
510,"large partnerships: with growing number of partnerships, irs needs to improve audit efficiency http://1.usa.gov/1atdjc7 "
511,secure flight: tsa could take additional steps to strengthen privacy oversight mechanisms http://1.usa.gov/1wsz3e7 
512,secure flight: tsa should take additional steps to determine program effectiveness http://1.usa.gov/1wsz4yf 
513,"gao’s jennifer grover testifies on tsa’s secure flight program, today at 2:00 pm: http://1.usa.gov/1u9bkxl "
514,gao’s greg wilshusen testifies on http://healthcare.gov 's information security & privacy controls tomorrow at 11 am http://1.usa.gov/1u9c3bs 
515,federal regulation is a basic tool of government. read how agencies develop and assess regulations in the watchblog: http://blog.gao.gov/2014/09/17/rulemaking-in-the-federal-government/ …
516,broadcast television and radio: disclosure requirements for broadcasted content http://1.usa.gov/1mevhzd 
517,land-use agreements: department of #veterans affairs needs to improve data reliability and monitoring http://1.usa.gov/1mevhj8 
518,check out today’s watchblog post on how federal agencies develop and assess regulations: http://1.usa.gov/1tefek7 
519,federal agencies issue thousands of regulations each year. today's watchblog looks at the regulatory process: http://blog.gao.gov/2014/09/17/rulemaking-in-the-federal-government/ …
520,"#financial stability #oversight council: status of efforts to improve transparency, accountability, and.. http://1.usa.gov/xhblqb "
521,gao’s nicole clowers testifies on the financial stability oversight council today at 10:30am: http://1.usa.gov/1u7zatt 
522,today’s watchblog highlights our work on the development of federal regulations: http://blog.gao.gov/2014/09/17/rulemaking-in-the-federal-government/ …
523,watchblog post: rulemaking in the federal government http://1.usa.gov/1o2y9sx 
524,
525,paying for college? we’ve discussed how the tax code and 529 plans can help: http://1.usa.gov/1hvpxdg  #collegesavingsmonth
526,8(a) subcontracting limitations: continued noncompliance with monitoring requirements signals need for.. http://1.usa.gov/1wo5xpn 
527,individual retirement accounts: preliminary information on ira balances accumulated as of 2011 http://1.usa.gov/1qbyaap 
528,health insurance exchanges: coverage of non-excepted abortion services by qualified health planshttp://www.gao.gov/products/gao-14-742r?source=twitter …
529,critical infrastructure protection: #dhs action needed to enhance integration and.. http://www.gao.gov/products/gao-14-507?source=twitter …
530,#epa regulations and electricity: update on agencies' monitoring efforts and.. http://www.gao.gov/products/gao-14-672?source=twitter …
531,friday's watchblog also noted our work on reducing medicare fraud: http://blog.gao.gov/2014/09/12/medicare-recommendations-for-healthcare-fraud-prevention-and-awareness-month/ … #weekinreview
532,friday’s watchblog highlighted the “clean opinion” we received on our recent international peer review: http://blog.gao.gov/2014/09/12/gao-receives-clean-opinion-from-international-peer-review/ … #weekinreview
533,"wednesday's watchblog noted the revised green book standards, which help improve government accountability. http://blog.gao.gov/2014/09/10/gao-issues-revised-green-book-standards-for-internal-control …"
534,monday's watchblog shared a podcast on federal oversight of contractor information security controls http://blog.gao.gov/2014/09/09/podcast-on-federal-oversight-of-contractor-information-security-controls/ … #weekinreview
535,this week’s watchblog ranged from information security to internal controls to medicare. catch up at: http://blog.gao.gov  #weekinreview
