,text
413,u.s. and afghanistan agree on force levels after 2014. we’ve reported on challenges of equipment drawdown:  
414,natural gas: federal approval process for liquefied natural gas exports  
415,"as the u.s. navy has developed its littoral combat ship, we have noted several concerns and risks:  …"
416,the navy’s littoral combat ship is intended to provide surface combat capabilities near the shore. read more:   …
417,how can fema better help farmers prepare for floods? we've reported:   september is #natlprep month
418,"afghanistan equipment drawdown: progress made, but improved controls in decision making could reduce risk of..  "
419,bureau of prisons: information on efforts and potential options to save costs  
420,elections: observations on wait times for voters on election day 2012  
421,unmanned aerial systems: department of homeland security's review of u.s. customs and border protection's use.. 
422,today’s watchblog highlights some of the littoral combat ship’s innovations—and some concerns:  …
423,gao makes appointment to pcori governing board  
424,today’s watchblog highlights our reports on the navy’s littoral combat ship program:  …
425,paying for college? we’ve discussed how the tax code and 529 plans can help--   #collegesavingsmonth
426,watchblog post: the future of the navy’s littoral combat ship  
427,disabled dual-eligible beneficiaries: integration of medicare and medicaid benefits may not lead to expected..  
428,patient protection and affordable care act: largest issuers of health coverage participated in most exchanges ..  
429,how can fema better help farmers prepare for floods?   september is #natlprep month
430,friday’s watchblog looked at u.s. counterterrorism efforts in africa:  … #weekinreview
431,how can fema better help farmers prepare for floods?   #natlprep month
432,"wednesday, the watchblog highlighted our report on reducing identity-theft-related tax refund fraud:  … #weekinreview"
433,tuesday’s watchblog shared our podcast on planning efforts for the f-35 joint strike fighter:  … #weekinreview
434,"monday, the watchblog shared a podcast about oil and gas transportation and infrastructure issues:   …#weekinreview"
435,this week’s watchblog covered topics such as counterterrorism and tax refund fraud. catch up here:   #weekinreview
436,yesterday’s watchblog looked at u.s. counterterrorism efforts in africa:  … #weekinreview
437,"wednesday, the watchblog highlighted our work on reducing identity-theft-related tax refund fraud:  … #weekinreview"
438,tuesday’s watchblog shared a podcast on planning efforts for the f-35 joint strike fighter:  … #weekinreview
439,"monday, the watchblog shared a podcast on oil and gas transportation and infrastructure issues:   …#weekinreview"
440,this week’s watchblog covered topics such as counterterrorism and tax refund fraud. catch up at   #weekinreview
441,houthi rebels holding parts of yemeni capital. we cited #houthi conflict as part of yemen’s instability: 
442,the watchblog looks at u.s. programs that provide counter terrorism assistance to african countries:  …
443,read about u.s. counterterrorism programs in east africa and northwest africa in the watchblog:  …
444,freight transportation: developing national strategy would benefit from added focus on community congestion impacts  
445,managing for results: agencies' trends in the use of performance information to make decisions  
446,u.s. currency: reader program should be evaluated while other accessibility features for visually impaired..  
447,today’s watchblog looks at u.s. regional programs to counter terrorist threats in africa:  …
448,read about u.s. efforts to combat terrorist groups such as al qaeda and boko haram in east and northwest africa:  …
449,how can fema better help farmers prepare for floods?   september is #natlprep month
450,today’s watchblog highlights u.s. programs to combat terrorism in east africa and northwest africa:  …
451,watchblog post: united states partners with african countries to counter terrorist threats  
452,how can fema better help farmers prepare for floods?   #natlprep month
453,aviation: impact of fuel price increases on the aviation industry  
454,cloud computing: additional opportunities and savings need to be pursued  
455,data center consolidation: reporting can be improved to reflect substantial planned savings  
456,"littoral combat ship: navy complied with regulations in accepting two lead ships, but quality problems persisted..  "
457,overseas real property: state department needs to improve guidance and records management  
458,identity theft tax refund fraud cost an estimated $5.2b in 2013. read more in the watchblog: …
459,"today’s watchblog looks at the extent of identity theft tax refund fraud, and tools to combat it:  …"
460,refund fraud occurs when identity thieves use a stolen ssn and other information to file for a tax refund. read more:  …
461,"inspectors general: dhs oig's structure, policies, and procedures are consistent with standards, but areas for..  "
462,international labor grants: dol's use of financial and performance monitoring tools needs to be strengthened  
463,special education: improved performance measures could enhance oversight of dispute resolution  
464,irs estimates it paid $5.2 billion in fraudulent identity theft tax refunds in the 2013 filing season. read more:  …
465,identity theft tax refund fraud cost an estimated $5.2b in 2013. read more in today’s watchblog:  …
466,watchblog post: identity theft tax refund fraud  
467,watchblog post: podcast on f-35 joint strike fighter sustainment planning efforts  
468,drinking water: characterization of injected fluids associated with oil and gas production  
469,federal software licenses: most agencies have reported planned actions to address our prior recommendations on..  
470,"health resources and services administration: action taken to train and oversee grantee monitoring staff, but..  "
471,surface transportation: department of transportation should measure the overall performance and outcomes of the..  
472,watchdog podcast: f-35 joint strike fighter improved cost estimates needed   
473,"f-35 sustainment: need for affordable strategy, greater attention to risks, and improved cost estimates  "
474,"congrats to the 2014 service to america medal honorees, and to nominees including gao’s marcia crosse! #sammies2014  "
475,watchblog post: podcast on oil and gas transportation and infrastructure issues  
476,watchdog podcast: oil and gas transportation   
477,army corps of engineers: the corps needs to take steps to identify all projects and studies eligible for..  
478,bureau of prisons: management of new prison activations can be improved  
479,consumer financial protection bureau: some privacy and security procedures for data collections should continue..  
480,patient protection and affordable care act: procedures for reporting certain financial management information..  
481,"oil and gas transportation: department of transportation is taking actions to address rail safety, but..  "
482,watchdog podcast: identity theft refund fraud   
483,"identity theft: additional actions could help irs combat the large, evolving threat of refund fraud  "
484,"over 1,000 figures and images from gao reports are available on our flickr account. check them out at:  "
485,friday's watchblog shared our work on u.s. counterpiracy efforts:   #weekinreview
486,wednesday's watchblog highlighted our reports on the federal regulatory process:   #weekinreview
487,"this week's watchblog ranged from federal rules to maritime crime. catch up, at   #weekinreview"
488,check out ’s linkedin page for career opportunities and other news:  …
489,"did you know we’re on facebook, too? check us out at  "
490,yesterday's watchblog shared our work on u.s. counterpiracy efforts off africa's east and west coasts:   #weekinreview
491,wednesday's watchblog highlighted our reports on the federal rulemaking process:   #weekinreview
492,this week's watchblog ranged from federal rules to maritime crime. see what you missed at   #weekinreview
493,"it may be #talklikeapirateday, but piracy's a real concern on africa’s east & west coasts. read more in the watchblog  "
494,"avast, ye landlubbers! today’s watchblog highlights u.s. counterpiracy efforts in africa:   #talklikeapirateday"
495,dod joint bases: implementation challenges demonstrate need to reevaluate the program  
496,fish stock assessments: prioritization and funding  
497,piracy has declined off the horn of africa in recent years. read about u.s. counterpiracy efforts in the watchblog:  
498,federal real property: dhs and gsa need to strengthen the management of dhs headquarters consolidation  
499,federal real property: dhs and gsa need to strengthen the management of dhs headquarters consolidation  
500,"ahoy, matey! today’s watchblog highlights our reports on u.s. counterpiracy efforts:   #talklikeapirateday"
501,"it may be #talklikeapirateday, but piracy is a real concern on africa’s east and west coasts. read more:  "
502,watchblog post: maritime piracy threatens some parts of african coast  
503,paying for college? we've discussed how the tax code and 529 plans can help.   #collegesavingsmonth
504,"gao’s david maurer testifies on the dhs headquarters consolidation project, tomorrow at 9:30 am:  "
505,secure flight: additional actions needed to determine program effectiveness and strengthen privacy oversight..  
506,depot maintenance: accurate and complete data needed to meet dod's core capability reporting requirements  
507,inspectors general: improvements needed in the office of inspector general's oversight of the denali commission  
508,va health care: actions needed to address higher-than-expected demand for the family caregiver program  
509, : information security and privacy controls should be enhanced to address weaknesses  
510,"large partnerships: with growing number of partnerships, irs needs to improve audit efficiency  "
511,secure flight: tsa could take additional steps to strengthen privacy oversight mechanisms  
512,secure flight: tsa should take additional steps to determine program effectiveness  
513,"gao’s jennifer grover testifies on tsa’s secure flight program, today at 2:00 pm:  "
514,gao’s greg wilshusen testifies on  's information security & privacy controls tomorrow at 11 am  
515,federal regulation is a basic tool of government. read how agencies develop and assess regulations in the watchblog:  …
516,broadcast television and radio: disclosure requirements for broadcasted content  
517,land-use agreements: department of #veterans affairs needs to improve data reliability and monitoring  
518,check out today’s watchblog post on how federal agencies develop and assess regulations:  
519,federal agencies issue thousands of regulations each year. today's watchblog looks at the regulatory process:  …
520,"#financial stability #oversight council: status of efforts to improve transparency, accountability, and..  "
521,gao’s nicole clowers testifies on the financial stability oversight council today at 10:30am:  
522,today’s watchblog highlights our work on the development of federal regulations:  …
523,watchblog post: rulemaking in the federal government  
524, : actions needed to address weaknesses in information security and privacy controls  
525,paying for college? we’ve discussed how the tax code and 529 plans can help:   #collegesavingsmonth
526,8(a) subcontracting limitations: continued noncompliance with monitoring requirements signals need for..  
527,individual retirement accounts: preliminary information on ira balances accumulated as of 2011  
528,health insurance exchanges: coverage of non-excepted abortion services by qualified health plans …
529,critical infrastructure protection: #dhs action needed to enhance integration and..  …
530,#epa regulations and electricity: update on agencies' monitoring efforts and..  …
531,friday's watchblog also noted our work on reducing medicare fraud:  … #weekinreview
532,friday’s watchblog highlighted the “clean opinion” we received on our recent international peer review:  … #weekinreview
533,"wednesday's watchblog noted the revised green book standards, which help improve government accountability.  …"
534,monday's watchblog shared a podcast on federal oversight of contractor information security controls  … #weekinreview
535,this week’s watchblog ranged from information security to internal controls to medicare. catch up at:   #weekinreview
536,yesterday’s watchblog also noted the “clean opinion” we received on our recent peer review:  … #weekinreview
537,"yesterday, the watchblog highlighted our work on reducing medicare fraud:  … #weekinreview"
538,"wednesday’s watchblog featured the revised green book standards, which help improve government accountability:  …"
539,"monday, the watchblog shared a podcast on federal oversight of contractor information security controls  … #weekinreview"
540,this week’s watchblog ranged from information security to internal controls to medicare. catch up at   #weekinreview
541,today’s watchblog looks at our reports on medicare and recommendations to protect against fraud:  
542,"air traffic control system: selected stakeholders' perspectives on operations,  modernization,  and structure  …"
543,"missouri river flood and drought: experts agree the corps took appropriate action,..  …"
544,"watchblog post: gao receives ""clean opinion"" from international peer review  …"
545,"check out the watchblog, which highlights our recommendations to better protect medicare beneficiaries from fraud:  "
546,"we received a clean opinion, the best review possible, in our most recent international peer review. read more:  "
547,"the  watchblog highlights our reports on the medicare program, and our recommendations to protect against fraud:  "
548,"medicare’s size & complexity make it vulnerable to fraud, waste & abuse. the watchblog looks at our medicare reports  "
549,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems: 
550,it's healthcare fraud prevention & awareness month. read about our reports on protecting medicare against fraud  
551,watchblog post: medicare recommendations for healthcare fraud prevention and awareness month  …
552,"as we mark the 13th anniversary of 9/11/2001, read about health coverage for #wtc survivors and responders  "
553,"#federal rulemaking: agencies included key elements of cost-benefit analysis, but..  …"
554,"with the release of the newly-revised green book, this infographic shows the what, how, & who of internal control:  "
555,"as we mark the 13th anniversary of 9/11/2001, read about health coverage for #wtc survivors and responders:  "
556,"today’s watchblog highlights the green book, internal control standards to help achieve goals, safeguard resources:  "
557,"check out the revised “green book” standards for internal control, which help federal agencies safeguard resources:  "
558,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems: 
559,"the watchblog looks at the revised green book, which helps agencies improve effectiveness, reliability & compliance:  "
560,federally funded research centers: agency reviews of employee compensation and center performance  …
561,foreign assistance: #usaid should update its trade capacity building strategy  …
562,#defense planning: #dod needs specific measures and milestones to gauge progress of..  …
563,"#dhs training: improved documentation, resource tracking, and performance measurement could strengthen efforts  …"
564,#veterans affairs: better understanding needed to enhance services to #veterans readjusting to civilian life  …
565,"today, gao released the revised green book, standards to help agencies achieve goals and safeguard resources:  "
566,watchblog post: updated green book standards help improve government accountability and performance  …
567,"gao issues ""green book"" update to help improve government accountability and performance  …"
568,standards for internal control in the #federal government  …
569,department of education: status of prior gao recommendations  …
570,older americans: inability to repay student loans may affect #financial security of a small percentage of retirees  …
571,gao’s charles jeszeck testifies on the impact of student loan debt on retirees today at 2:15 pm:  …
572,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems:   #racetothetop
573,melissa emrey-arras & jacqueline nowicki testify on the status of gao recommendations to education tomorrow at 9:30am  …
574,bureau of reclamation: availability of information on repayment of water project..  …
575,export-import bank: enhancements needed in loan guarantee underwriting procedures..  …
576,#military personnel: #dod needs to take further actions to prevent sexual assault during initial #military training  …
577,#military personnel: #dod needs to update general and flag officer requirements and..  …
578,clinical trials: little is known about participation by supplemental security income recipients  …
579,contract management: #dod's implementation of justifications for 8(a) sole-source contracts  …
580,#veterans affairs: data needed to help improve decisions concerning #veterans' access to burial options  …
581,watchblog post: podcast on federal oversight of contractor information security controls  …
582,department of homeland security: actions needed to strengthen management of research and development  …
583,gao’s david maurer testifies on dhs research and development tomorrow at 10:00 am:  …
584," our report surveyed class i and short line rail security coordinators, who are to receive security related information from tsa."
585,watchdog podcast: federal oversight of contractor information security controls   …
586,crop insurance: considerations in reducing #federal premium subsidies  …
587,#dod education benefits: action is needed to ensure evaluations of postsecondary schools are useful  …
588,#medicaid demonstrations: #hhs's approval process for arkansas's #medicaid expansion waiver raises cost concerns  …
589,personnel security clearances: additional guidance and #oversight needed at #dhs..  …
590,special operations forces: #dod's report to congress generally addressed the..  …
591,#defense infrastructure: #dod needs to improve its efforts to identify unutilized and underutilized facilities  …
592,information security: agencies need to improve #oversight of contractor controls  …
593,check out ’s linkedin page for career opportunities and other news:  …
594,"over 1,000 figures and images from gao reports are available on our flickr account. check them out at:  "
595,friday’s watchblog highlighted info to help college students manage costs beyond tuition:  … #weekinreview
596,wednesday's watchblog looked at efforts to provide school stability for foster & homeless children:  … #weekinreview
597,"this week’s watchblog highlighted education issues, as students head back to school. catch up at:   #weekinreview"
598,"did you know we’re on facebook, too? check us out at  "
599,interested in bid protests or other gao legal decisions? be sure to follow  to stay informed.
600,yesterday’s watchblog highlighted information to help college students manage costs beyond tuition:  … #weekinreview
601,"wednesday, the watchblog looked at efforts to provide school stability for foster & homeless children:  … #weekinreview"
602,this week’s watchblog focused on education issues as students head back to school. catch up at:   #weekinreview
603,heading to #college this fall? the watchblog post shares some thoughts about managing costs beyond tuition:  
604,colleges have made textbook information more available in recent years. the watchblog has more:  #highered
605,the national school lunch program serves millions of kids going back to school. read our work on nutrition changes -- 
606,"college debit cards are convenient, but it’s good to weigh the pros and cons. read more:  "
607,heading to #college this fall? today’s watchblog post shares some thoughts about managing costs beyond tuition:  
608,the watchblog takes a look at some financial issues for college students:   #backtoschool
609,today’s watchblog looks at our work on college #textbook costs and debit cards:  
610,watchblog post: considering college costs beyond tuition  …
611,"as kids go #backtoschool, the national school lunch program serves millions. we reported on recent nutrition changes  "
612,the national school lunch program serves millions of kids going #backtoschool. read our work on nutrition changes:  
613,today’s watchblog highlights federal efforts to provide stable education to homeless & foster children:   #backtoschool
614,"40 years after #erisa, our work shows more can be done to help workers attain #retirement income security. read more:  "
615,"about 400,000 children were living in foster care in the u.s. in 2012. read about educational challenges they face:  "
616,"the watchblog highlights educational challenges faced by foster & homeless children, and efforts to address them:  "
617,"in 2012, over 1 million students in the u.s. were homeless. the watchblog explores educational challenges they face:  "
618,"40 years after #erisa, our work shows more can be done to help workers attain #retirement income security:  "
619,"check out today’s watchblog post, on federal efforts to provide a stable education to homeless and foster children:  "
620,watchblog post: providing a stable education for foster and homeless children  …
621,"human capital: opm needs to improve the design, management, and #oversight of the #federal classification system …"
622,medicare advantage: cms should fully develop plans for encounter data and assess data quality before use  …
623,va dialysis pilot: documentation of plans for concluding the pilot needed to..  …
624,it’s #laborday--read our recent watchblog post on protecting workers’ health and safety:  …
625,happy labor day. check out our recent watchblog post on workers’ health and safety:  …
626,thursday's watchblog highlighted our reports on protecting workers' health and safety:   #weekinreview
627,"tuesday, the watchblog highlighted federal efforts to improve disaster management:  … #weekinreview"
628,monday's watchblog shared a podcast on education of homeless students:   #weekinreview
629,"this week, the gao watchblog ranged from disaster management to workplace safety. see what you missed:   #weekinreview"
630,"thursday, the watchblog highlighted our reports on protecting workers' health and safety:  … #weekinreview"
631,tuesday’s watchblog looked at federal efforts to improve disaster management in events like hurricanes:  … #weekinreview
632,"monday, the watchblog shared a podcast on education of homeless students:   #weekinreview"
633,this week’s watchblog ranged from disaster management to workplace safety. see what you missed:   #weekinreview
634,check out the watchblog to learn about our reports on workers’ safety and health:   #laborday
635,today’s watchblog highlights our reports on worker safety and protection.   #laborday
636,export-import bank: monitoring of dual-use exports should be improved  …
637,"check out today’s watchblog, on protecting workers' safety and health:  pic.twitter.com/ajllvfxnt3"
638,"the u.s. has many safety & health standards to protect workers, but worksite accidents still happen. read more:  "
639,"as labor day approaches, the watchblog highlights our reports on workers’ safety and health:  "
640,watchblog post: protecting workers? safety and health  …
641, facebook is one of many ways to track or share gao’s non partisan work on health care technology or other subjects.
642,". raises concerns about medicare nursing home ratings. we’ve reported on improvements needed in the program,  "
643,. raises concerns about medicare nursing home ratings. we’ve reported on improvements needed in the program.  
644,"as cristobal strengthens in the atlantic, check out today’s watchblog post on disaster response and recovery efforts:  …"
645,today’s watchblog highlights our work on federal efforts to prepare for and respond to events such as hurricanes:  …
646,. raises concerns about medicare nursing home ratings. we’ve reported on improvements needed in the program:  
647,check out today’s watchblog post on federal disaster response efforts:  …pic.twitter.com/xq9ltxslae
648,"the watchblog looks at recent  efforts to improve disaster response & recovery from hurricanes, other events:  …"
649,. raises concerns about medicare’s nursing home ratings. we’ve reported on improvements needed in the program  
650,watchblog post: it?s hurricane season?informing federal disaster management  …
651,#federal real property: gsa should better target its use of swap-construct exchanges  …
652,regulatory impact analysis: development of social cost of carbon estimates  …
653,watchblog post: podcast on education of homeless students  …
654,friday's watchblog highlighted our work on museums' use of partnerships:   #weekinreview
655,"on tuesday, the watchblog looked at our financial markets and community investment team:   #weekinreview"
656,this week's watchblog ranged from our fmci team to arts organizations. catch up at   #weekinreview
657,yesterday's watchblog highlighted our work on museums' use of partnerships:   #weekinreview
658,tuesday's watchblog spotlighted our financial markets and community investment team:   #weekinreview
659,this week's watchblog ranged from our fmci team to arts organizations. see what you missed at   #weekinreview
660,it’s national health center week. we’ve reported on requirements and oversight of community health centers:   #nhcw2014
661,it's national health center week. read how these community centers may help reduce emergency room visits #nhcw  
662,banking: federal agencies' compliance with section 302 of the riegle community development and regulatory..  
663,defense infrastructure: improvement needed in energy reporting and security funding at installations with..  
664,small business investment companies: characteristics and investment performance of single and multiple licensees  
665,water infrastructure: epa and usda are helping small water utilities with asset management; opportunities exist..  
666,"tax #idtheft can leave you waiting months for your refund. learn more, in today's watchblog:  #taxidtheftawarenessweek"
667,"learn how fraudsters use stolen ids to get tax refunds, and what the irs can do to stop that, in today's watchblog:  "
668,"for #taxidentitytheftawarenessweek, check out today's watchblog on the billions of dollars stolen from taxpayers:  "
669,"the irs can't detect all fraud, but today's watchblog explains how it can stop more:  pic.twitter.com/inozbowfsm"
670,"how does tax refund fraud happen? today's watchblog examines some issues, and what more the irs can do to stop it:  "
671,irs estimated it paid $3.1 billion in 2014 tax refunds to fraudsters who had stolen someone's identity. our blog:  
672,learn about #idtheft tax refund fraud in today's watchblog:  pic.twitter.com/s8gyqyzhu9
673,watchblog post: preventing potentially billions of dollars in id theft tax refund fraud  
674,"friday’s watchblog: the federal employee gs system: what it is, how it works, how it can improve -   #icymi"
675,wednesday’s watchblog: see and hear how irs customer service has deteriorated:   #icymi #infographic #podcast
676,tuesday’s watchblog: what's wrong with the navy's $34 billion littoral combat ship program -   #icymi
677,"watchblog #weekinreview: problems with littoral combat ships, deteriorating irs customer service, and more -   #icymi"
678,"friday’s watchblog: the federal employee gs system: what it is, how it works, how it can improve -   #weekinreview"
679,wednesday’s watchblog: see and hear how irs customer service has deteriorated:   #weekinreview #infographic #podcast
680,tuesday’s watchblog: what's wrong with the navy's $34 billion littoral combat ship program -   #weekinreview
681,"watchblog #weekinreview: problems with littoral combat ships, deteriorating irs customer service, and more -  "
682,"friday’s watchblog: the federal employee gs system: what it is, how it works, how it can improve:   #icymi"
683,wednesday’s watchblog: see and hear how irs customer service has deteriorated:   #icymi #podcast #infographic
684,tuesday’s watchblog: what's wrong with the navy's $34 billion littoral combat ship program:   #icymi
685,"watchblog #weekinreview: problems with littoral combat ships, deteriorating irs customer service, and more:   #icymi"
686,"friday’s watchblog: the federal employee gs system: what it is, how it works, how it can improve:   #weekinreview"
687,wednesday’s watchblog: see and hear how irs customer service has deteriorated:   #weekinreview #podcast #infographic
688,tuesday’s watchblog: what's wrong with the navy's $34 billion littoral combat ship program:   #weekinreview
689,"watchblog #weekinreview: problems with littoral combat ships, deteriorating irs customer service, and more:  "
690,". closed dc fed offices , offered #telework options. our blog on federal telework advances, challenges: "
691,".'s ""great green fleet"" will run on a #biofuel mix. read our report on dod's investment in alternative fuels:  "
692,cybersecurity: 1 of many professions that didn't exist when the federal gs systems was launched in 1949. our blog: 
693,not all feds are under the gs system. what does that mean? today's watchblog explains:  
694,". closes dc fed offices , offers #telework options. our blog on federal telework advances, challenges:  "
695,"how to ensure an agile and modern federal workforce, in today's watchblog:  "
696,"the gs system covers more than 1.5 million federal employees, last we counted. learn about this system in our blog:  "
697,"think all feds are the same? think again! the gs system breaks out 420 different occupations. more, in the watchblog: "
698,".'s ""great green fleet"" will run on a biofuel mix. read our report on dod's investment in alternative fuels:  "
699,"equal pay for substantially equal work is at the heart of the federal gs system. learn more, in today's watchblog:  "
700,"major #snow storm may stop traffic, but #telework can keep the government going. our blog post on federal telework:  "
701,"started in 1949, the gs system for feds is still in use. how it's holding up is the subject of today's watchblog:  "
702,watchblog post: general issues with the general schedule  
703,continuing concerns about dietary #supplement safety from  . we’ve urged better  oversight:  
704,"snowed in and plugged in? with historic #snow storm heading for the capital, northeast, read about federal telework: "
705,continuing concerns about dietary #supplement safety from  . we’ve urged better  oversight:  
706,"major #snow storm may stop traffic, but telework can keep the government going. our blog post on federal #telework:  "
707,"as the east coast braces for #snow, read our blog post on the advances and challenges of federal #telework:  \"
708,u.s. postal service: financial challenges continue  
709,watchblog post: deteriorating irs customer service (infographic and podcast)  
710,"gao's lori rectanus testifies on the u.s. postal service's continued financial challenges, tomorrow at 9:30am:  "
711,border security: actions needed by dhs to address long-standing challenges in planning for a biometric exit system 
712,"federal research opportunities: doe, dod, and hhs need better guidance for participant activities  "
713,foreign assistance: usaid venture capital approach relies on evidence of results but could strengthen..  
714,information quality act: actions needed to improve transparency and reporting of correction requests  
715,watchblog post: deteriorating irs customer service (podcast and infographic)  
716,"gao's rebecca gambler testifies on border security, challenges with 's biometric exit system, 2:30pm today:  "
717,"on the 1st day you can file your 2015 tax returns, see what we found when we went undercover to test #tax preparers:  "
718,"tax filing season is here, along with the threat of tax refund fraud. learn about the size of the problem:  "
719,the littoral combat ship program will cost more than $34 billion. so how well do these ships perform? our blog:  
720,getting ready to file your federal tax return? we’ve reported on irs efforts to modernize its tax processing system-- 
721,how well do the navy's littoral combat ships perform in combat? today's watchblog explores:  
722,"as #tax filing season begins, revisit our blog on the types of tax identity fraud:  "
723,"on 1st day for filing 2015 taxes, are you considering a paid #tax preparer? they don't always get tax returns right:  "
724,today's watchblog shares why we urged congress to delay funding for the navy's littoral combat ship program:  
725,it’s the 1st day for filing 2015 taxes. read about challenges implementing tax provisions of affordable care act:  
726,"the navy's littoral combat ship program has a history of problems. read what those are, in today's watchblog:  "
727,fewer than 4 in 10 taxpayers who called irs for help got through in 2015 filing season. read our recommendations:  
728,#tax filing season opens today. last year average wait times for phone help were over 30 minutes. read more:  
729,medicaid managed care: trends in federal spending and state oversight of costs and enrollment  
730,medicare and medicaid: additional oversight needed of cms's demonstration to coordinate the care of..  
731,offshore oil and gas resources: actions needed to better protect against billions of dollars in federal exposure..  
732,"freedom or independence? read about the two design options for the navy's littoral combat ships, in the watchblog: "
733,#tax season starts today. you may want to get started early. irs phone service deteriorated from fy 2010-2015:  
734,getting ready to file your federal tax return? we’ve reported on irs efforts to modernize its tax processing system:  
735,"$34 billion: est. cost of the navy's littoral combat ships. what that money has bought so far, in today's watchblog:  "
736,. launches 2016 #tax filing season today. our infographic shows how irs performed last year: 
737,what's wrong with the navy's littoral combat ship program? today's watchblog explains:  
738,watchblog post: is the future of the littoral combat ship adrift?  
739,thursday’s watchblog: what $600 billion federal grants pay for and how they can be better managed:   #icymi
740,wednesday’s watchblog: why it costs more money to make some coins than they're worth:   #podcast #icymi
741,tuesday’s watchblog: how new 10-digit codes can help track where #ecigs come from:   #icymi #vape
742,"watchblog #weekinreview: imported #ecigs, the big expense of small coins and $600 billion in federal grants:   #icymi"
743,thursday’s watchblog: what $600 billion federal grants pay for and how they can be better managed:   #weekinreview
744,wednesday’s watchblog: why it costs more money to make some coins than they're worth:   #podcast #weekinreview
745,tuesday’s watchblog: how new 10-digit codes can help track where #ecigs come from:   #weekinreview #vape
746,"watchblog #weekinreview: imported #ecigs, the big expense of small coins and $600 billion in federal grants:  "
747,"thursday’s watchblog: what $600 billion federal grants pay for, and how they can be better managed:   #icymi"
748,wednesday’s watchblog: why it costs more money to make some coins than they're worth:   #icymi #podcast
749,tuesday’s watchblog: how new 10-digit codes can help track where #ecigs come from:   #vape #icymi
750,"watchblog #weekinreview: imported #ecigs, the big expense of small coins, and $600 billion in federal grants:   #icymi"
751,"thursday’s watchblog: what $600 billion federal grants pay for, and how they can be better managed:   #weekinreview"
752,wednesday’s watchblog: why it costs more money to make some coins than they're worth:   #weekinreview #podcast
753,tuesday’s watchblog: how new 10-digit codes can help track where #ecigs come from:   #vape #weekinreview
754,"watchblog #weekinreview: imported #ecigs, the big expense of small coins, and $600 billion in federal grants:  "
755,homeland security: fps and gsa should strengthen collaboration to enhance facility security  
756,"cities in fiscal distress may not have staff to manage federal grants. more, in today's watchblog:  "
757,the federal government’s use of grants has grown significantly in the last 3 decades. today's watchblog explores:  
758,"the federal gov't spent $600 billion on grants in fy15, but some policy challenges take more than $ to fix. our blog: "
759,today's watchblog shares some of the problems we found when we followed the federal funding trail for grants:  
760,watchdog podcast: 2015 tax filing season   
761,emerging animal diseases: actions needed to better position usda to address future risks  
762,federally leased vehicles: agencies should strengthen assessment processes to reduce underutilized vehicles  
763,"national park service: revenues from fees and donations increased, but some enhancements are needed to continue..  "
764,2015 tax filing season: deteriorating taxpayer service underscores need for a comprehensive strategy and process..  
765,"almost all federal spending on grants goes to state & local governments, nonprofit organizations. today's watchblog:  "
766,the federal government spent more than $600 billion on grants in fiscal year 2015. today's watchblog:  
767,"drug safety: fda expedites many applications, but data for postapproval oversight need improvement  "
768,"how to improve federal grant management, in today's watchblog:  pic.twitter.com/8uiiyqeurc"
769,watchblog post: federal grants and other assistance  
770,federal real property: gsa could decrease leasing costs by encouraging competition and reducing unneeded fees  
771,iranian commercial activities: update on foreign firms reported to have engaged in iran's energy or..  
772,irs return selection: certain internal controls for audits in the small business and self-employed division..  
773,irs return selection: wage and investment division should define audit objectives and refine other internal..  
774,watchblog post: it takes money to make money (podcast)  
775,"before jan. 1, 2016, there was no way to know how many #ecigs were imported. today's watchblog on what's changed:  "
776,"today's watchblog decodes e-cigarette imports, and shares what's new for 2016:   #ecigs"
777,"where do e-cigarettes come from? today's watchblog shares why, this time next year, we'll know a lot more:   #ecigs"
778,"e-cigarettes have more parts than you might think. today's watchblog breaks down #ecigs,more: pic.twitter.com/6knbycbfxj"
779,defense infrastructure: dod efforts regarding net zero goals  
780,national security cutter: enhanced oversight needed to ensure problems discovered during testing and operations..  
781,"if you’ve ever wondered where your e-cigarettes come from, you’re not alone. today's watchblog explains:  "
782,veterans benefits management system: ongoing efforts can be improved; goals are needed to promote increased user..  
783,what do e-cigarettes & glow sticks have in common? read today's watchblog to find out:  #ecigspic.twitter.com/vsz3unlepo
784,"gao's valerie melvin testifies on how to improve va's it system for processing disability claims, today at 10:30am:  "
785,"starting jan. 1, 2016, the u.s. has a new way to track e-cigarette imports. today's watchblog has the details:  "
786,watchblog post: tracking the e-cigarette trade  
787,watchdog podcast: coin composition   
788,"firearms trafficking: u.s. efforts to combat firearms trafficking to mexico have improved, but some..  "
789,health care workforce: comprehensive planning by hhs needed to meet national needs  
790,overseas private investment corporation: additional actions could improve monitoring processes  
791,u.s. coins: implications of changing metal compositions  
792,"thursday’s watchblog: how closing even more of our recommendations can save $, secure your data, and more:    #icymi"
793,tuesday’s watchblog shows how women are not equally represented on corporate boards:   #infographic #icymi
794,"watchblog #weekinreview: gender equality in the boardroom, how to get an even bigger bang for your gao buck -   #icymi"
795,"thursday’s watchblog: how closing even more of our recommendations can save $, secure your data, more--  #weekinreview"
796,tuesday’s watchblog shows how women are not equally represented on corporate boards:   #infographic #weekinreview
